(New) Cell Type	(Old) Cell Type
Gastric	Gastric
Fetal_Brain_Female	Pancreas
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Psoas_Muscle
CD19_Primary_Cells_Cord_BI	Stomach_Mucosa
Adult_Liver	Left_Ventricle
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Esophagus
HSMM_Skeletal_Muscle_Myoblasts	Aorta
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Adipose_Nuclei
HUVEC_Umbilical_Vein_Endothelial_Cells	Ovary
4star	Stomach_Smooth_Muscle
CD3_Primary_Cells_Cord_BI	Placenta_Amnion
Psoas_Muscle	Spleen
CD34_Primary_Cells	Duodenum_Smooth_Muscle
Dnd41_TCell_Leukemia	Rectal_Mucosa.Donor_31
Osteoblasts	Mobilized_CD34_Primary_Cells_Female
Rectal_Smooth_Muscle	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Lung	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Skeletal_Muscle_Female
Right_Atrium	H9_Cell_Line
CD8_Memory_Primary_Cells	Colonic_Mucosa
GM12878_Lymphoblastoid	Small_Intestine
NHLF_Lung_Fibroblasts	Lung
Thymus	Colon_Smooth_Muscle
Brain_Anterior_Caudate	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
K562_Leukemia	CD4_Memory_Primary_Cells
Ovary	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD4_Naive_Primary_Cells	iPS_18_Cell_Line
CD4_Memory_Primary_Cells	Sigmoid_Colon
Brain_Substantia_Nigra	Brain_Hippocampus_Middle
NH_A_Astrocytes	NHEK_Epidermal_Keratinocytes
Fetal_Heart	Rectal_Smooth_Muscle
Stomach_Mucosa	Brain_Anterior_Caudate
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Muscle_Trunk
Left_Ventricle	NH_A_Astrocytes
Brain_Angular_Gyrus	Breast_Myoepithelial_Cells
Fetal_Brain_Male	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Brain_Cingulate_Gyrus	Brain_Mid_Frontal_Lobe
iPS_DF_6.9_Cell_Line	4star
Colon_Smooth_Muscle	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
NHEK_Epidermal_Keratinocytes	Duodenum_Mucosa
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Brain_Angular_Gyrus
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4_Naive_Primary_Cells
Brain_Germinal_Matrix	Brain_Cingulate_Gyrus
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	HMEC_Mammary_Epithelial
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Brain_Substantia_Nigra
Brain_Inferior_Temporal_Lobe	Pancreatic_Islets
Sigmoid_Colon	iPS_15b_Cell_Line
Duodenum_Mucosa	iPS_DF_19.11_Cell_Line
Muscle_Satellite_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Placenta_Amnion	Fetal_Heart
HeLa_S3_Cervical_Carcinoma	Neurosphere_Cultured_Cells_Cortex_Derived
Rectal_Mucosa.Donor_31	HUES64_Cell_Line
