(New) Cell Type	(Old) Cell Type
Fetal_Stomach	Fetal_Stomach
Lung	Colonic_Mucosa
HeLa_S3_Cervical_Carcinoma	CD8_Memory_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Thymus
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Fetal_Thymus
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD4_Naive_Primary_Cells
NH_A_Astrocytes	Gastric
Fetal_Thymus	Spleen
Aorta	Esophagus
H9_Derived_Neuron_Cultured_Cells	Rectal_Smooth_Muscle
Spleen	Placenta_Amnion
Fetal_Brain_Female	Pancreas
CD4pp_CD25pp_CD127__Treg_Primary_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Esophagus	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4_Memory_Primary_Cells
Thymus	iPS_DF_19.11_Cell_Line
Fetal_Intestine_Large	Right_Atrium
Breast_Myoepithelial_Cells	Colon_Smooth_Muscle
Muscle_Satellite_Cultured_Cells	Fetal_Intestine_Small
Neurosphere_Cultured_Cells_Cortex_Derived	iPS_DF_6.9_Cell_Line
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Stomach_Mucosa
NHLF_Lung_Fibroblasts	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Brain_Germinal_Matrix
Colonic_Mucosa	Fetal_Muscle_Leg
H9_Derived_Neuronal_Progenitor_Cultured_Cells	NH_A_Astrocytes
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Muscle_Trunk
Pancreas	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Brain_Mid_Frontal_Lobe
CD34_Cultured_Cells	Lung
HSMM_Skeletal_Muscle_Myoblasts	Ovary
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Small_Intestine	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Intestine_Small	CD14_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Skeletal_Muscle_Male
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Rectal_Mucosa.Donor_29
Brain_Germinal_Matrix	CD34_Cultured_Cells
Mobilized_CD34_Primary_Cells_Female	Adipose_Nuclei
iPS_DF_6.9_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Pancreatic_Islets	Fetal_Brain_Female
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Brain_Mid_Frontal_Lobe	Fetal_Placenta
Osteoblasts	Fetal_Lung
iPS_15b_Cell_Line	iPS_15b_Cell_Line
HUES64_Cell_Line	Small_Intestine
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Mobilized_CD34_Primary_Cells_Female
CD34_Primary_Cells	Skeletal_Muscle_Female
CD56_Primary_Cells	Breast_Myoepithelial_Cells
H1_Derived_Mesenchymal_Stem_Cells	Brain_Substantia_Nigra
Fetal_Heart	Left_Ventricle
Right_Atrium	4star
Peripheral_Blood_Mononuclear_Primary_Cells	Brain_Inferior_Temporal_Lobe
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Brain_Cingulate_Gyrus
NHEK_Epidermal_Keratinocytes	Brain_Angular_Gyrus
ES_I3_Cell_Line	H1_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HepG2_Hepatocellular_Carcinoma	Sigmoid_Colon
Right_Ventricle	Fetal_Brain_Male
CD3_Primary_Cells_Cord_BI	Adult_Liver
HUES6_Cell_Line	H9_Cell_Line
Left_Ventricle	CD34_Primary_Cells
H9_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Right_Ventricle
Skeletal_Muscle_Male	Dnd41_TCell_Leukemia
CD19_Primary_Cells_Cord_BI	Aorta
Fetal_Lung	Brain_Hippocampus_Middle
CD15_Primary_Cells	Duodenum_Smooth_Muscle
Brain_Angular_Gyrus	CD8_Naive_Primary_Cells
CD14_Primary_Cells	Fetal_Intestine_Large
Fetal_Brain_Male	CD56_Primary_Cells
Ovary	CD15_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	HUES6_Cell_Line
Stomach_Smooth_Muscle	Brain_Anterior_Caudate
CD4pp_CD25__Th_Primary_Cells	Monocytes_CD14pp_RO01746
Rectal_Smooth_Muscle	HeLa_S3_Cervical_Carcinoma
Fetal_Muscle_Leg	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Dnd41_TCell_Leukemia	Pancreatic_Islets
Brain_Substantia_Nigra	HUES48_Cell_Line
Fetal_Kidney	Mobilized_CD34_Primary_Cells_Male
IMR90_Cell_Line	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HUES48_Cell_Line	Fetal_Adrenal_Gland
Fetal_Adrenal_Gland	Duodenum_Mucosa
H1_Cell_Line	Fetal_Heart
Gastric	CD19_Primary_Cells_Peripheral_UW
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	iPS_20b_Cell_Line
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Placenta_Amnion	CD4pp_CD25__Th_Primary_Cells
Brain_Cingulate_Gyrus	CD3_Primary_Cells_Peripheral_UW
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD19_Primary_Cells_Cord_BI
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
Fetal_Placenta	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Monocytes_CD14pp_RO01746	Breast_vHMEC
Skeletal_Muscle_Female	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Brain_Inferior_Temporal_Lobe	Stomach_Smooth_Muscle
iPS_18_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	HUES64_Cell_Line
Sigmoid_Colon	Psoas_Muscle
iPS_20b_Cell_Line	Fetal_Kidney
Rectal_Mucosa.Donor_29	K562_Leukemia
K562_Leukemia	ES_WA7_Cell_Line
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
CD19_Primary_Cells_Peripheral_UW	ES_I3_Cell_Line
Mobilized_CD34_Primary_Cells_Male	Rectal_Mucosa.Donor_31
Colon_Smooth_Muscle	HUVEC_Umbilical_Vein_Endothelial_Cells
CD8_Naive_Primary_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
GM12878_Lymphoblastoid	iPS_18_Cell_Line
