(New) Chromatin State	(Old) Chromatin State
Bivalent_Enhancer	Bivalent_Enhancer
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Repressed_PolyComb
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Weak_Repressed_PolyComb
Genic_enhancers	ZNF_genes_and_repeats
Enhancers	Active_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Active_TSS	Heterochromatin
Repressed_PolyComb	Transcr_at_gene_5_and_3
Heterochromatin	Enhancers
Strong_transcription	Genic_enhancers
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Weak_transcription
Quiescent_Low	Quiescent_Low
