(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Flanking_Active_TSS	Weak_transcription
Genic_enhancers	Heterochromatin
Transcr_at_gene_5_and_3	Strong_transcription
Bivalent_Enhancer	Genic_enhancers
Enhancers	Flanking_Bivalent_TSS_Enh
Flanking_Bivalent_TSS_Enh	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Active_TSS	Repressed_PolyComb
Repressed_PolyComb	Bivalent_Enhancer
Heterochromatin	Enhancers
Strong_transcription	Flanking_Active_TSS
Weak_transcription	Active_TSS
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
