(New) Chromatin State	(Old) Chromatin State
Weak_transcription	Weak_transcription
Strong_transcription	Strong_transcription
Heterochromatin	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Enhancers
Repressed_PolyComb	Genic_enhancers
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Genic_enhancers	Quiescent_Low
Enhancers	Flanking_Active_TSS
Active_TSS	Active_TSS
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Flanking_Active_TSS	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Repressed_PolyComb
Bivalent_Enhancer	Heterochromatin
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Quiescent_Low	Weak_Repressed_PolyComb
