(New) Cell Type	(Old) Cell Type
Dnd41_TCell_Leukemia	Dnd41_TCell_Leukemia
Ovary	CD4_Memory_Primary_Cells
HeLa_S3_Cervical_Carcinoma	CD8_Memory_Primary_Cells
Psoas_Muscle	CD4_Naive_Primary_Cells
HUES48_Cell_Line	GM12878_Lymphoblastoid
iPS_15b_Cell_Line	CD3_Primary_Cells_Cord_BI
HSMM_Skeletal_Muscle_Myoblasts	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
iPS_18_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD56_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Pancreas	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Rectal_Smooth_Muscle	Thymus
Skeletal_Muscle_Male	Fetal_Thymus
CD4pp_CD25__Th_Primary_Cells	CD8_Naive_Primary_Cells
iPS_20b_Cell_Line	CD19_Primary_Cells_Cord_BI
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Small_Intestine	Peripheral_Blood_Mononuclear_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Rectal_Mucosa.Donor_29
Stomach_Mucosa	HSMM_Skeletal_Muscle_Myoblasts
HUES6_Cell_Line	CD4pp_CD25__Th_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	CD56_Primary_Cells
ES_WA7_Cell_Line	Rectal_Mucosa.Donor_31
Fetal_Brain_Male	NHLF_Lung_Fibroblasts
NH_A_Astrocytes	Duodenum_Mucosa
HUES64_Cell_Line	Rectal_Smooth_Muscle
CD14_Primary_Cells	ES_I3_Cell_Line
Fetal_Kidney	CD19_Primary_Cells_Peripheral_UW
Colonic_Mucosa	CD34_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	A549_EtOH_0.02pct_Lung_Carcinoma
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	NH_A_Astrocytes
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Esophagus	NHDF_Ad_Adult_Dermal_Fibroblasts
Pancreatic_Islets	CD34_Primary_Cells
CD34_Cultured_Cells	Osteoblasts
Skeletal_Muscle_Female	H1_Derived_Mesenchymal_Stem_Cells
H1_Cell_Line	Fetal_Intestine_Small
H1_BMP4_Derived_Trophoblast_Cultured_Cells	HUES64_Cell_Line
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Duodenum_Smooth_Muscle
Gastric	H9_Cell_Line
K562_Leukemia	Fetal_Intestine_Large
Left_Ventricle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Angular_Gyrus
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	NHEK_Epidermal_Keratinocytes
CD3_Primary_Cells_Peripheral_UW	iPS_15b_Cell_Line
CD15_Primary_Cells	iPS_20b_Cell_Line
Fetal_Muscle_Leg	Colon_Smooth_Muscle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	H9_Derived_Neuron_Cultured_Cells
Breast_Myoepithelial_Cells	ES_WA7_Cell_Line
H9_Cell_Line	CD14_Primary_Cells
Rectal_Mucosa.Donor_29	HUES6_Cell_Line
CD8_Naive_Primary_Cells	CD15_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	Muscle_Satellite_Cultured_Cells
Brain_Mid_Frontal_Lobe	HUVEC_Umbilical_Vein_Endothelial_Cells
Thymus	Colonic_Mucosa
CD19_Primary_Cells_Cord_BI	iPS_DF_19.11_Cell_Line
Adult_Liver	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Right_Atrium	iPS_DF_6.9_Cell_Line
Brain_Germinal_Matrix	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
iPS_DF_19.11_Cell_Line	iPS_18_Cell_Line
HMEC_Mammary_Epithelial	HUES48_Cell_Line
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Heart	Stomach_Mucosa
H9_Derived_Neuron_Cultured_Cells	Mobilized_CD34_Primary_Cells_Male
NHLF_Lung_Fibroblasts	Brain_Anterior_Caudate
NHDF_Ad_Adult_Dermal_Fibroblasts	Monocytes_CD14pp_RO01746
Osteoblasts	Small_Intestine
GM12878_Lymphoblastoid	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Brain_Angular_Gyrus	Brain_Mid_Frontal_Lobe
Fetal_Intestine_Small	Mobilized_CD34_Primary_Cells_Female
ES_I3_Cell_Line	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Cingulate_Gyrus
iPS_DF_6.9_Cell_Line	Brain_Inferior_Temporal_Lobe
Fetal_Thymus	H1_BMP4_Derived_Trophoblast_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Mobilized_CD34_Primary_Cells_Female	IMR90_Cell_Line
Spleen	H1_Cell_Line
Brain_Cingulate_Gyrus	Fetal_Kidney
Monocytes_CD14pp_RO01746	Brain_Hippocampus_Middle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Mucosa.Donor_31	Skeletal_Muscle_Female
Colon_Smooth_Muscle	Fetal_Heart
Fetal_Intestine_Large	Neurosphere_Cultured_Cells_Cortex_Derived
Neurosphere_Cultured_Cells_Cortex_Derived	Brain_Germinal_Matrix
