(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Heterochromatin
Genic_enhancers	Weak_transcription
Transcr_at_gene_5_and_3	Strong_transcription
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Heterochromatin	Bivalent_Poised_TSS
Active_TSS	Transcr_at_gene_5_and_3
Strong_transcription	Repressed_PolyComb
Flanking_Active_TSS	Genic_enhancers
Weak_transcription	Bivalent_Enhancer
Bivalent_Enhancer	Active_TSS
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
