(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Enhancers
Heterochromatin	Bivalent_Enhancer
Repressed_PolyComb	Flanking_Active_TSS
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Genic_enhancers	Active_TSS
Active_TSS	Flanking_Bivalent_TSS_Enh
Enhancers	Heterochromatin
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Quiescent_Low	Quiescent_Low
Flanking_Active_TSS	Weak_transcription
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	ZNF_genes_and_repeats
Flanking_Bivalent_TSS_Enh	Strong_transcription
