(New) Cell Type	(Old) Cell Type
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD14_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
H1_Cell_Line	CD4pp_CD25__Th_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	CD4_Naive_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD4_Memory_Primary_Cells
NHEK_Epidermal_Keratinocytes	CD8_Memory_Primary_Cells
CD34_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Fetal_Muscle_Leg	CD3_Primary_Cells_Cord_BI
CD8_Naive_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
HMEC_Mammary_Epithelial	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	CD8_Naive_Primary_Cells
Adult_Liver	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Thymus	Small_Intestine
Fetal_Intestine_Large	CD56_Primary_Cells
CD15_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Breast_Myoepithelial_Cells	Mobilized_CD34_Primary_Cells_Female
CD19_Primary_Cells_Cord_BI	Duodenum_Mucosa
Fetal_Intestine_Small	GM12878_Lymphoblastoid
Fetal_Adrenal_Gland	Rectal_Mucosa.Donor_29
iPS_DF_19.11_Cell_Line	CD19_Primary_Cells_Peripheral_UW
Muscle_Satellite_Cultured_Cells	Breast_Myoepithelial_Cells
CD56_Primary_Cells	Thymus
Brain_Germinal_Matrix	Rectal_Smooth_Muscle
CD3_Primary_Cells_Cord_BI	Monocytes_CD14pp_RO01746
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Angular_Gyrus
IMR90_Cell_Line	CD34_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Duodenum_Smooth_Muscle
CD19_Primary_Cells_Peripheral_UW	Colonic_Mucosa
CD4_Memory_Primary_Cells	Fetal_Thymus
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD19_Primary_Cells_Cord_BI
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25__Th_Primary_Cells	HeLa_S3_Cervical_Carcinoma
CD4_Naive_Primary_Cells	CD15_Primary_Cells
CD8_Memory_Primary_Cells	CD34_Cultured_Cells
Stomach_Mucosa	Brain_Mid_Frontal_Lobe
Peripheral_Blood_Mononuclear_Primary_Cells	Brain_Germinal_Matrix
K562_Leukemia	Fetal_Brain_Female
Neurosphere_Cultured_Cells_Cortex_Derived	HMEC_Mammary_Epithelial
Dnd41_TCell_Leukemia	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HSMM_Skeletal_Muscle_Myoblasts	NH_A_Astrocytes
Skeletal_Muscle_Female	Colon_Smooth_Muscle
Colon_Smooth_Muscle	Sigmoid_Colon
HepG2_Hepatocellular_Carcinoma	Brain_Anterior_Caudate
GM12878_Lymphoblastoid	Dnd41_TCell_Leukemia
Adipose_Nuclei	HUVEC_Umbilical_Vein_Endothelial_Cells
Mobilized_CD34_Primary_Cells_Male	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HUES6_Cell_Line	Brain_Cingulate_Gyrus
4star	Rectal_Mucosa.Donor_31
Skeletal_Muscle_Male	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Breast_vHMEC	CD14_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	iPS_15b_Cell_Line
Brain_Hippocampus_Middle	Adipose_Nuclei
iPS_15b_Cell_Line	NHLF_Lung_Fibroblasts
Monocytes_CD14pp_RO01746	Right_Ventricle
A549_EtOH_0.02pct_Lung_Carcinoma	HepG2_Hepatocellular_Carcinoma
Fetal_Brain_Male	Psoas_Muscle
Fetal_Placenta	Brain_Inferior_Temporal_Lobe
CD34_Primary_Cells	Brain_Hippocampus_Middle
NHDF_Ad_Adult_Dermal_Fibroblasts	Muscle_Satellite_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NHLF_Lung_Fibroblasts	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Fetal_Stomach	Stomach_Smooth_Muscle
HUVEC_Umbilical_Vein_Endothelial_Cells	Osteoblasts
