(New) Chromatin State	(Old) Chromatin State
Enhancers	Flanking_Active_TSS
Genic_enhancers	Enhancers
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Active_TSS
ZNF_genes_and_repeats	Bivalent_Enhancer
Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Genic_enhancers
Repressed_PolyComb	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Heterochromatin	Bivalent_Poised_TSS
Strong_transcription	Quiescent_Low
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
