(New) Cell Type	(Old) Cell Type
Adult_Liver	Adult_Liver
ES_I3_Cell_Line	Rectal_Smooth_Muscle
Adipose_Nuclei	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Dnd41_TCell_Leukemia	CD4_Memory_Primary_Cells
Fetal_Muscle_Leg	Rectal_Mucosa.Donor_29
Fetal_Adrenal_Gland	Colon_Smooth_Muscle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Thymus
CD34_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Gastric
Monocytes_CD14pp_RO01746	Brain_Mid_Frontal_Lobe
Duodenum_Mucosa	CD19_Primary_Cells_Cord_BI
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD8_Naive_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Right_Ventricle
GM12878_Lymphoblastoid	Brain_Angular_Gyrus
Fetal_Brain_Female	Stomach_Mucosa
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Cingulate_Gyrus
Mobilized_CD34_Primary_Cells_Female	Duodenum_Smooth_Muscle
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Brain_Substantia_Nigra
NHEK_Epidermal_Keratinocytes	K562_Leukemia
CD15_Primary_Cells	Brain_Inferior_Temporal_Lobe
HUVEC_Umbilical_Vein_Endothelial_Cells	Brain_Hippocampus_Middle
CD19_Primary_Cells_Cord_BI	Brain_Anterior_Caudate
Breast_Myoepithelial_Cells	Fetal_Thymus
Fetal_Muscle_Trunk	Spleen
CD8_Naive_Primary_Cells	Pancreas
iPS_15b_Cell_Line	Right_Atrium
iPS_20b_Cell_Line	Skeletal_Muscle_Female
Muscle_Satellite_Cultured_Cells	Esophagus
CD4_Memory_Primary_Cells	Skeletal_Muscle_Male
A549_EtOH_0.02pct_Lung_Carcinoma	Peripheral_Blood_Mononuclear_Primary_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Mobilized_CD34_Primary_Cells_Male	CD19_Primary_Cells_Peripheral_UW
Duodenum_Smooth_Muscle	Lung
Brain_Germinal_Matrix	Rectal_Mucosa.Donor_31
Brain_Anterior_Caudate	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Adipose_Nuclei
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	NH_A_Astrocytes
Fetal_Intestine_Small	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD56_Primary_Cells	Fetal_Lung
CD8_Memory_Primary_Cells	Fetal_Kidney
CD34_Cultured_Cells	iPS_DF_6.9_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Duodenum_Mucosa
Brain_Hippocampus_Middle	Stomach_Smooth_Muscle
CD4pp_CD25__Th_Primary_Cells	Brain_Germinal_Matrix
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Ovary
Fetal_Lung	Pancreatic_Islets
HUES64_Cell_Line	ES_WA7_Cell_Line
H1_Cell_Line	Small_Intestine
Pancreatic_Islets	Fetal_Muscle_Trunk
HUES6_Cell_Line	Psoas_Muscle
Fetal_Placenta	Breast_Myoepithelial_Cells
CD14_Primary_Cells	Sigmoid_Colon
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Stomach_Smooth_Muscle	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Brain_Substantia_Nigra	Left_Ventricle
HeLa_S3_Cervical_Carcinoma	Fetal_Heart
Osteoblasts	CD34_Cultured_Cells
Fetal_Intestine_Large	H1_BMP4_Derived_Trophoblast_Cultured_Cells
