(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Active_TSS
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Enhancers
Repressed_PolyComb	Repressed_PolyComb
Bivalent_Poised_TSS	Weak_transcription
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
