(New) Cell Type	(Old) Cell Type
Spleen	Spleen
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Colonic_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Lung
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Rectal_Smooth_Muscle
Skeletal_Muscle_Male	Adipose_Nuclei
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Peripheral_Blood_Mononuclear_Primary_Cells
Right_Ventricle	Right_Ventricle
Colonic_Mucosa	Brain_Mid_Frontal_Lobe
Esophagus	Gastric
Psoas_Muscle	Duodenum_Mucosa
Fetal_Muscle_Trunk	Esophagus
Placenta_Amnion	Brain_Angular_Gyrus
4star	CD14_Primary_Cells
Lung	Stomach_Smooth_Muscle
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Brain_Cingulate_Gyrus
Duodenum_Mucosa	CD8_Naive_Primary_Cells
Fetal_Heart	Pancreas
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
iPS_15b_Cell_Line	CD4pp_CD25__Th_Primary_Cells
Right_Atrium	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
H1_Derived_Mesenchymal_Stem_Cells	Colon_Smooth_Muscle
Fetal_Brain_Female	CD4_Memory_Primary_Cells
Fetal_Placenta	Rectal_Mucosa.Donor_29
Brain_Inferior_Temporal_Lobe	Fetal_Adrenal_Gland
Fetal_Intestine_Small	CD15_Primary_Cells
HMEC_Mammary_Epithelial	Brain_Anterior_Caudate
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Placenta
Thymus	CD8_Memory_Primary_Cells
Brain_Hippocampus_Middle	Brain_Germinal_Matrix
iPS_DF_19.11_Cell_Line	Brain_Hippocampus_Middle
Fetal_Stomach	Brain_Inferior_Temporal_Lobe
Fetal_Thymus	Skeletal_Muscle_Male
Stomach_Smooth_Muscle	Fetal_Muscle_Trunk
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Sigmoid_Colon
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Mobilized_CD34_Primary_Cells_Male
Brain_Germinal_Matrix	Monocytes_CD14pp_RO01746
Brain_Anterior_Caudate	Rectal_Mucosa.Donor_31
Rectal_Smooth_Muscle	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Sigmoid_Colon	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD8_Memory_Primary_Cells	Brain_Substantia_Nigra
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Duodenum_Smooth_Muscle
Brain_Cingulate_Gyrus	CD3_Primary_Cells_Peripheral_UW
Brain_Mid_Frontal_Lobe	Fetal_Brain_Female
iPS_20b_Cell_Line	Thymus
Osteoblasts	Placenta_Amnion
Stomach_Mucosa	Fetal_Intestine_Large
Rectal_Mucosa.Donor_29	Neurosphere_Cultured_Cells_Cortex_Derived
CD15_Primary_Cells	Skeletal_Muscle_Female
Rectal_Mucosa.Donor_31	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Intestine_Large	CD4_Naive_Primary_Cells
CD56_Primary_Cells	CD56_Primary_Cells
NH_A_Astrocytes	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD34_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Psoas_Muscle
Fetal_Muscle_Leg	Stomach_Mucosa
Duodenum_Smooth_Muscle	Breast_Myoepithelial_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Breast_Myoepithelial_Cells	H1_Derived_Mesenchymal_Stem_Cells
NHLF_Lung_Fibroblasts	iPS_15b_Cell_Line
Fetal_Adrenal_Gland	CD3_Primary_Cells_Cord_BI
Adult_Liver	NHLF_Lung_Fibroblasts
CD4_Naive_Primary_Cells	Left_Ventricle
Skeletal_Muscle_Female	H1_BMP4_Derived_Trophoblast_Cultured_Cells
IMR90_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD14_Primary_Cells	4star
Muscle_Satellite_Cultured_Cells	Fetal_Muscle_Leg
HUES6_Cell_Line	CD34_Primary_Cells
HepG2_Hepatocellular_Carcinoma	Fetal_Stomach
Neurosphere_Cultured_Cells_Cortex_Derived	iPS_DF_6.9_Cell_Line
H1_Cell_Line	Small_Intestine
CD34_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
H9_Derived_Neuron_Cultured_Cells	H9_Cell_Line
Brain_Substantia_Nigra	Fetal_Thymus
Monocytes_CD14pp_RO01746	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Adipose_Nuclei	iPS_DF_19.11_Cell_Line
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	HeLa_S3_Cervical_Carcinoma
Brain_Angular_Gyrus	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD19_Primary_Cells_Peripheral_UW	Fetal_Kidney
Left_Ventricle	H1_Cell_Line
NHEK_Epidermal_Keratinocytes	HepG2_Hepatocellular_Carcinoma
K562_Leukemia	HMEC_Mammary_Epithelial
Mobilized_CD34_Primary_Cells_Female	CD19_Primary_Cells_Cord_BI
Fetal_Lung	Fetal_Intestine_Small
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Ovary
Pancreas	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Dnd41_TCell_Leukemia	Fetal_Lung
