(New) Cell Type	(Old) Cell Type
Fetal_Muscle_Trunk	Mobilized_CD34_Primary_Cells_Male
iPS_DF_19.11_Cell_Line	Fetal_Muscle_Trunk
H9_Cell_Line	HUES6_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	IMR90_Cell_Line
CD3_Primary_Cells_Cord_BI	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Brain_Germinal_Matrix	Aorta
CD3_Primary_Cells_Peripheral_UW	HepG2_Hepatocellular_Carcinoma
Fetal_Thymus	Breast_Myoepithelial_Cells
CD15_Primary_Cells	HUES64_Cell_Line
Spleen	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Right_Atrium	Fetal_Muscle_Leg
Fetal_Brain_Female	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	iPS_20b_Cell_Line
Brain_Inferior_Temporal_Lobe	Adipose_Nuclei
CD19_Primary_Cells_Peripheral_UW	Adult_Liver
NHLF_Lung_Fibroblasts	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Skeletal_Muscle_Female	HUES48_Cell_Line
Psoas_Muscle	Fetal_Brain_Female
K562_Leukemia	Fetal_Placenta
CD19_Primary_Cells_Cord_BI	CD56_Primary_Cells
Brain_Cingulate_Gyrus	CD15_Primary_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Skeletal_Muscle_Male	4star
Brain_Substantia_Nigra	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Stomach_Smooth_Muscle	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Duodenum_Smooth_Muscle	A549_EtOH_0.02pct_Lung_Carcinoma
Sigmoid_Colon	Brain_Anterior_Caudate
Esophagus	Brain_Hippocampus_Middle
NH_A_Astrocytes	HUVEC_Umbilical_Vein_Endothelial_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Fetal_Intestine_Small
Dnd41_TCell_Leukemia	Monocytes_CD14pp_RO01746
H1_Cell_Line	CD19_Primary_Cells_Peripheral_UW
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Duodenum_Mucosa
CD4pp_CD25__Th_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Anterior_Caudate	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Fetal_Stomach	CD34_Primary_Cells
Pancreas	Fetal_Adrenal_Gland
iPS_15b_Cell_Line	Brain_Germinal_Matrix
Ovary	H1_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	CD3_Primary_Cells_Cord_BI
Fetal_Lung	Pancreatic_Islets
Rectal_Mucosa.Donor_31	Psoas_Muscle
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Monocytes_CD14pp_RO01746	CD34_Cultured_Cells
Brain_Hippocampus_Middle	CD3_Primary_Cells_Peripheral_UW
Pancreatic_Islets	Mobilized_CD34_Primary_Cells_Female
