(New) Chromatin State	(Old) Chromatin State
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Bivalent_Poised_TSS
Flanking_Active_TSS	Bivalent_Enhancer
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Repressed_PolyComb
Genic_enhancers	Heterochromatin
Enhancers	Active_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Active_TSS	Weak_Repressed_PolyComb
Repressed_PolyComb	Transcr_at_gene_5_and_3
Heterochromatin	Genic_enhancers
Strong_transcription	Enhancers
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
