(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Heterochromatin
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Repressed_PolyComb	Quiescent_Low
Strong_transcription	Weak_Repressed_PolyComb
Genic_enhancers	Repressed_PolyComb
Enhancers	Flanking_Bivalent_TSS_Enh
Weak_transcription	Bivalent_Poised_TSS
Active_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Weak_Repressed_PolyComb	Genic_enhancers
Flanking_Active_TSS	Active_TSS
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Strong_transcription
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Quiescent_Low	Enhancers
