(New) Chromatin State	(Old) Chromatin State
Strong_transcription	Repressed_PolyComb
Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Bivalent_Enhancer
Weak_transcription	Bivalent_Poised_TSS
Heterochromatin	Flanking_Bivalent_TSS_Enh
Active_TSS	Active_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Genic_enhancers	Enhancers
Enhancers	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Heterochromatin
Flanking_Active_TSS	Genic_enhancers
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Quiescent_Low
