(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Quiescent_Low
Repressed_PolyComb	Heterochromatin
Strong_transcription	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Enhancers	Bivalent_Poised_TSS
Active_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Weak_Repressed_PolyComb	Genic_enhancers
Flanking_Active_TSS	Enhancers
Bivalent_Poised_TSS	Weak_transcription
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Quiescent_Low	Strong_transcription
