(New) Cell Type	(Old) Cell Type
iPS_15b_Cell_Line	iPS_15b_Cell_Line
Mobilized_CD34_Primary_Cells_Male	H1_Cell_Line
Duodenum_Smooth_Muscle	H9_Cell_Line
Sigmoid_Colon	HUES6_Cell_Line
Left_Ventricle	iPS_18_Cell_Line
Rectal_Mucosa.Donor_29	HUES48_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	iPS_20b_Cell_Line
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	4star
H1_Derived_Mesenchymal_Stem_Cells	ES_I3_Cell_Line
Right_Atrium	HUES64_Cell_Line
CD34_Cultured_Cells	iPS_DF_6.9_Cell_Line
Fetal_Brain_Female	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Brain_Hippocampus_Middle	Brain_Germinal_Matrix
Pancreas	Brain_Mid_Frontal_Lobe
Colon_Smooth_Muscle	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Duodenum_Mucosa	H1_Derived_Neuronal_Progenitor_Cultured_Cells
H1_Cell_Line	Duodenum_Mucosa
Mobilized_CD34_Primary_Cells_Female	Rectal_Smooth_Muscle
Psoas_Muscle	HeLa_S3_Cervical_Carcinoma
H9_Cell_Line	Brain_Inferior_Temporal_Lobe
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Fetal_Brain_Female
Skeletal_Muscle_Female	NH_A_Astrocytes
Adipose_Nuclei	HMEC_Mammary_Epithelial
Brain_Mid_Frontal_Lobe	Colonic_Mucosa
H9_Derived_Neuron_Cultured_Cells	Brain_Anterior_Caudate
HeLa_S3_Cervical_Carcinoma	Colon_Smooth_Muscle
Stomach_Smooth_Muscle	Rectal_Mucosa.Donor_31
CD3_Primary_Cells_Cord_BI	Rectal_Mucosa.Donor_29
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Duodenum_Smooth_Muscle
Rectal_Mucosa.Donor_31	Brain_Hippocampus_Middle
