(New) Cell Type	(Old) Cell Type
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
H1_Cell_Line	HUES64_Cell_Line
HUES64_Cell_Line	iPS_20b_Cell_Line
iPS_20b_Cell_Line	iPS_18_Cell_Line
iPS_18_Cell_Line	HUES48_Cell_Line
H9_Cell_Line	iPS_15b_Cell_Line
HUES48_Cell_Line	HUES6_Cell_Line
iPS_DF_6.9_Cell_Line	H1_Cell_Line
iPS_15b_Cell_Line	ES_I3_Cell_Line
H1_BMP4_Derived_Trophoblast_Cultured_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
ES_I3_Cell_Line	ES_WA7_Cell_Line
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Thymus
Fetal_Thymus	CD15_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Thymus
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Osteoblasts	Brain_Germinal_Matrix
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
iPS_DF_19.11_Cell_Line	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
HMEC_Mammary_Epithelial	Placenta_Amnion
CD15_Primary_Cells	Duodenum_Smooth_Muscle
HUES6_Cell_Line	iPS_DF_6.9_Cell_Line
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	H9_Cell_Line
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Fetal_Intestine_Small
HepG2_Hepatocellular_Carcinoma	Fetal_Intestine_Large
Muscle_Satellite_Cultured_Cells	CD14_Primary_Cells
NH_A_Astrocytes	H9_Derived_Neuron_Cultured_Cells
Fetal_Adrenal_Gland	Fetal_Brain_Male
Adipose_Nuclei	Monocytes_CD14pp_RO01746
Fetal_Lung	Stomach_Mucosa
