(New) Cell Type	(Old) Cell Type
Placenta_Amnion	Placenta_Amnion
Gastric	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Lung	Fetal_Placenta
Esophagus	CD56_Primary_Cells
CD4_Memory_Primary_Cells	Fetal_Adrenal_Gland
4star	Peripheral_Blood_Mononuclear_Primary_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD19_Primary_Cells_Peripheral_UW
Pancreas	CD14_Primary_Cells
CD8_Naive_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Stomach_Mucosa	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
CD4_Naive_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
Fetal_Adrenal_Gland	CD34_Primary_Cells
Sigmoid_Colon	CD4pp_CD25__Th_Primary_Cells
ES_I3_Cell_Line	CD8_Naive_Primary_Cells
Colon_Smooth_Muscle	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Fetal_Intestine_Small	CD19_Primary_Cells_Cord_BI
CD8_Memory_Primary_Cells	CD34_Cultured_Cells
HUES64_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	HUVEC_Umbilical_Vein_Endothelial_Cells
Breast_vHMEC	Rectal_Mucosa.Donor_31
Fetal_Stomach	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Dnd41_TCell_Leukemia	Mobilized_CD34_Primary_Cells_Female
H1_Derived_Mesenchymal_Stem_Cells	Skeletal_Muscle_Female
NHEK_Epidermal_Keratinocytes	Adipose_Nuclei
Right_Ventricle	CD15_Primary_Cells
Left_Ventricle	NH_A_Astrocytes
CD19_Primary_Cells_Peripheral_UW	Adult_Liver
iPS_18_Cell_Line	Right_Atrium
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD3_Primary_Cells_Cord_BI
iPS_DF_19.11_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Thymus	Duodenum_Mucosa
H9_Cell_Line	Stomach_Smooth_Muscle
Fetal_Placenta	Dnd41_TCell_Leukemia
Fetal_Muscle_Leg	Fetal_Muscle_Leg
Fetal_Intestine_Large	Skeletal_Muscle_Male
HeLa_S3_Cervical_Carcinoma	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD14_Primary_Cells	Monocytes_CD14pp_RO01746
iPS_15b_Cell_Line	CD4_Memory_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
Spleen	iPS_DF_19.11_Cell_Line
HUES48_Cell_Line	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Breast_Myoepithelial_Cells	Colonic_Mucosa
H1_Cell_Line	H9_Derived_Neuron_Cultured_Cells
Fetal_Muscle_Trunk	Fetal_Thymus
Rectal_Smooth_Muscle	Brain_Germinal_Matrix
Small_Intestine	Small_Intestine
Colonic_Mucosa	Right_Ventricle
Neurosphere_Cultured_Cells_Cortex_Derived	Rectal_Smooth_Muscle
Brain_Substantia_Nigra	Sigmoid_Colon
Brain_Mid_Frontal_Lobe	Esophagus
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	H1_BMP4_Derived_Trophoblast_Cultured_Cells
HUES6_Cell_Line	Rectal_Mucosa.Donor_29
iPS_DF_6.9_Cell_Line	Lung
Thymus	Breast_vHMEC
Ovary	Stomach_Mucosa
Brain_Cingulate_Gyrus	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
H9_Derived_Neuron_Cultured_Cells	Pancreas
Brain_Angular_Gyrus	CD4_Naive_Primary_Cells
Psoas_Muscle	HMEC_Mammary_Epithelial
Skeletal_Muscle_Male	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Left_Ventricle
Right_Atrium	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
iPS_20b_Cell_Line	Osteoblasts
HUVEC_Umbilical_Vein_Endothelial_Cells	iPS_DF_6.9_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Lung	Gastric
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Fetal_Stomach
ES_WA7_Cell_Line	4star
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Fetal_Lung
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD56_Primary_Cells	H1_Derived_Mesenchymal_Stem_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Breast_Myoepithelial_Cells
HepG2_Hepatocellular_Carcinoma	NHEK_Epidermal_Keratinocytes
IMR90_Cell_Line	Fetal_Muscle_Trunk
NHLF_Lung_Fibroblasts	CD8_Memory_Primary_Cells
Rectal_Mucosa.Donor_31	Fetal_Intestine_Small
Pancreatic_Islets	Thymus
Muscle_Satellite_Cultured_Cells	Brain_Angular_Gyrus
K562_Leukemia	Spleen
Brain_Hippocampus_Middle	Brain_Anterior_Caudate
Duodenum_Smooth_Muscle	Fetal_Heart
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Kidney
CD3_Primary_Cells_Peripheral_UW	Muscle_Satellite_Cultured_Cells
CD3_Primary_Cells_Cord_BI	Brain_Mid_Frontal_Lobe
HMEC_Mammary_Epithelial	Colon_Smooth_Muscle
Brain_Inferior_Temporal_Lobe	Fetal_Brain_Male
Brain_Anterior_Caudate	Brain_Substantia_Nigra
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	HSMM_Skeletal_Muscle_Myoblasts
Fetal_Kidney	Fetal_Intestine_Large
NH_A_Astrocytes	Psoas_Muscle
Brain_Germinal_Matrix	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	IMR90_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Brain_Inferior_Temporal_Lobe
CD34_Cultured_Cells	NHLF_Lung_Fibroblasts
Aorta	Aorta
Duodenum_Mucosa	Brain_Cingulate_Gyrus
Fetal_Brain_Female	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD15_Primary_Cells	H1_Cell_Line
Adipose_Nuclei	Brain_Hippocampus_Middle
Adult_Liver	Fetal_Brain_Female
Mobilized_CD34_Primary_Cells_Female	Ovary
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Duodenum_Smooth_Muscle
Skeletal_Muscle_Female	HepG2_Hepatocellular_Carcinoma
CD4pp_CD25__Th_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	GM12878_Lymphoblastoid
Osteoblasts	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	K562_Leukemia
CD4pp_CD25pp_CD127__Treg_Primary_Cells	iPS_18_Cell_Line
Stomach_Smooth_Muscle	H9_Cell_Line
Monocytes_CD14pp_RO01746	NHDF_Ad_Adult_Dermal_Fibroblasts
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	ES_WA7_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUES48_Cell_Line
Rectal_Mucosa.Donor_29	HUES64_Cell_Line
Mobilized_CD34_Primary_Cells_Male	HeLa_S3_Cervical_Carcinoma
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Pancreatic_Islets
GM12878_Lymphoblastoid	iPS_15b_Cell_Line
Fetal_Heart	A549_EtOH_0.02pct_Lung_Carcinoma
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	HUES6_Cell_Line
CD19_Primary_Cells_Cord_BI	iPS_20b_Cell_Line
Fetal_Brain_Male	ES_I3_Cell_Line
CD34_Primary_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
