(New) Chromatin State	(Old) Chromatin State
Enhancers	Repressed_PolyComb
Genic_enhancers	Weak_Repressed_PolyComb
Repressed_PolyComb	Bivalent_Enhancer
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	ZNF_genes_and_repeats
Active_TSS	Heterochromatin
Heterochromatin	Active_TSS
Strong_transcription	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Flanking_Active_TSS
Bivalent_Poised_TSS	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Enhancers
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Weak_transcription
Quiescent_Low	Quiescent_Low
