(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Bivalent_Enhancer
Genic_enhancers	Repressed_PolyComb
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Poised_TSS
Enhancers	Weak_Repressed_PolyComb
Transcr_at_gene_5_and_3	Active_TSS
Heterochromatin	Flanking_Active_TSS
Strong_transcription	Enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Genic_enhancers
Weak_transcription	ZNF_genes_and_repeats
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
