(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Repressed_PolyComb
Repressed_PolyComb	Bivalent_Enhancer
Strong_transcription	Bivalent_Poised_TSS
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Weak_transcription	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Active_TSS
Enhancers	Flanking_Active_TSS
Active_TSS	Enhancers
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Heterochromatin
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Quiescent_Low
