(New) Cell Type	(Old) Cell Type
CD4pp_CD25__Th_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
HeLa_S3_Cervical_Carcinoma	CD4_Naive_Primary_Cells
HMEC_Mammary_Epithelial	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
GM12878_Lymphoblastoid	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Ovary	Fetal_Adrenal_Gland
CD3_Primary_Cells_Cord_BI	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Gastric
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD3_Primary_Cells_Cord_BI
K562_Leukemia	CD4_Memory_Primary_Cells
Sigmoid_Colon	CD8_Naive_Primary_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD8_Naive_Primary_Cells	Small_Intestine
Pancreatic_Islets	CD34_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	CD8_Memory_Primary_Cells
Rectal_Mucosa.Donor_31	Mobilized_CD34_Primary_Cells_Male
CD19_Primary_Cells_Cord_BI	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Rectal_Mucosa.Donor_29	Peripheral_Blood_Mononuclear_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Adult_Liver	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Left_Ventricle	Monocytes_CD14pp_RO01746
CD34_Cultured_Cells	CD56_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	CD19_Primary_Cells_Cord_BI
Right_Atrium	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD3_Primary_Cells_Peripheral_UW	Stomach_Smooth_Muscle
IMR90_Cell_Line	CD14_Primary_Cells
Brain_Angular_Gyrus	Duodenum_Mucosa
CD34_Primary_Cells	CD19_Primary_Cells_Peripheral_UW
NHLF_Lung_Fibroblasts	Mobilized_CD34_Primary_Cells_Female
Brain_Cingulate_Gyrus	CD34_Cultured_Cells
Fetal_Intestine_Large	Fetal_Thymus
NHDF_Ad_Adult_Dermal_Fibroblasts	CD15_Primary_Cells
Duodenum_Mucosa	Sigmoid_Colon
CD56_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Intestine_Large
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Rectal_Mucosa.Donor_29
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Thymus
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Osteoblasts
Right_Ventricle	Muscle_Satellite_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Duodenum_Smooth_Muscle
Brain_Mid_Frontal_Lobe	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
NHEK_Epidermal_Keratinocytes	HepG2_Hepatocellular_Carcinoma
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	IMR90_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Skeletal_Muscle_Male
Brain_Inferior_Temporal_Lobe	A549_EtOH_0.02pct_Lung_Carcinoma
CD14_Primary_Cells	Fetal_Intestine_Small
CD8_Memory_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Skeletal_Muscle_Female
Aorta	Adipose_Nuclei
Psoas_Muscle	HUVEC_Umbilical_Vein_Endothelial_Cells
Small_Intestine	Rectal_Mucosa.Donor_31
Fetal_Intestine_Small	Neurosphere_Cultured_Cells_Cortex_Derived
Mobilized_CD34_Primary_Cells_Male	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Brain_Substantia_Nigra	Fetal_Muscle_Leg
Brain_Hippocampus_Middle	NHEK_Epidermal_Keratinocytes
Rectal_Smooth_Muscle	H1_Derived_Mesenchymal_Stem_Cells
CD19_Primary_Cells_Peripheral_UW	Stomach_Mucosa
CD15_Primary_Cells	Brain_Hippocampus_Middle
HepG2_Hepatocellular_Carcinoma	HUES6_Cell_Line
Fetal_Heart	H9_Derived_Neuron_Cultured_Cells
Breast_Myoepithelial_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Dnd41_TCell_Leukemia
Muscle_Satellite_Cultured_Cells	NH_A_Astrocytes
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Placenta_Amnion
Dnd41_TCell_Leukemia	Brain_Cingulate_Gyrus
CD4_Memory_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
HUES6_Cell_Line	Fetal_Heart
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Left_Ventricle
Brain_Anterior_Caudate	iPS_15b_Cell_Line
Breast_vHMEC	iPS_20b_Cell_Line
H1_Derived_Mesenchymal_Stem_Cells	Rectal_Smooth_Muscle
Fetal_Brain_Female	Fetal_Brain_Male
Mobilized_CD34_Primary_Cells_Female	ES_I3_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Fetal_Stomach
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
Neurosphere_Cultured_Cells_Cortex_Derived	Esophagus
CD4_Naive_Primary_Cells	Brain_Germinal_Matrix
Skeletal_Muscle_Female	Colonic_Mucosa
Adipose_Nuclei	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HUES64_Cell_Line
Thymus	ES_WA7_Cell_Line
Monocytes_CD14pp_RO01746	HeLa_S3_Cervical_Carcinoma
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Muscle_Trunk
Osteoblasts	Fetal_Brain_Female
Brain_Germinal_Matrix	iPS_DF_19.11_Cell_Line
Colonic_Mucosa	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Fetal_Muscle_Leg	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Duodenum_Smooth_Muscle	Right_Atrium
Fetal_Adrenal_Gland	NHLF_Lung_Fibroblasts
Fetal_Placenta	Brain_Mid_Frontal_Lobe
Stomach_Smooth_Muscle	Colon_Smooth_Muscle
NH_A_Astrocytes	iPS_18_Cell_Line
Placenta_Amnion	HUES48_Cell_Line
Stomach_Mucosa	Brain_Angular_Gyrus
Lung	Right_Ventricle
Fetal_Brain_Male	Fetal_Lung
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Lung
Fetal_Kidney	Brain_Inferior_Temporal_Lobe
HUES64_Cell_Line	Ovary
ES_WA7_Cell_Line	Brain_Substantia_Nigra
Esophagus	GM12878_Lymphoblastoid
HUES48_Cell_Line	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Fetal_Lung	H1_Cell_Line
Colon_Smooth_Muscle	Fetal_Kidney
Fetal_Stomach	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Skeletal_Muscle_Male	Brain_Anterior_Caudate
Fetal_Muscle_Trunk	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
iPS_20b_Cell_Line	H9_Cell_Line
Fetal_Thymus	Aorta
iPS_18_Cell_Line	H1_BMP4_Derived_Trophoblast_Cultured_Cells
ES_I3_Cell_Line	Fetal_Placenta
4star	Breast_Myoepithelial_Cells
iPS_15b_Cell_Line	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
iPS_DF_6.9_Cell_Line	Psoas_Muscle
H1_Cell_Line	iPS_DF_6.9_Cell_Line
H9_Cell_Line	Spleen
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Pancreatic_Islets
H1_BMP4_Derived_Trophoblast_Cultured_Cells	HMEC_Mammary_Epithelial
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Adult_Liver
Pancreas	K562_Leukemia
H1_Derived_Neuronal_Progenitor_Cultured_Cells	4star
Gastric	Breast_vHMEC
Spleen	H1_Derived_Neuronal_Progenitor_Cultured_Cells
iPS_DF_19.11_Cell_Line	Pancreas
