(New) Cell Type	(Old) Cell Type
Breast_vHMEC	Breast_vHMEC
Left_Ventricle	HMEC_Mammary_Epithelial
Sigmoid_Colon	Ovary
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Right_Ventricle
H1_Cell_Line	Spleen
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Esophagus
Fetal_Intestine_Large	Placenta_Amnion
ES_WA7_Cell_Line	HSMM_Skeletal_Muscle_Myoblasts
iPS_15b_Cell_Line	Lung
iPS_DF_6.9_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Fetal_Intestine_Small	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Psoas_Muscle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Colon_Smooth_Muscle	Colonic_Mucosa
Lung	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
H9_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	iPS_DF_19.11_Cell_Line
Fetal_Stomach	Breast_Myoepithelial_Cells
Placenta_Amnion	Psoas_Muscle
HUES48_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Small_Intestine	NHEK_Epidermal_Keratinocytes
Stomach_Mucosa	H1_BMP4_Derived_Trophoblast_Cultured_Cells
HUES64_Cell_Line	H9_Cell_Line
Esophagus	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
4star	Colon_Smooth_Muscle
Aorta	Brain_Hippocampus_Middle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	iPS_DF_6.9_Cell_Line
HSMM_Skeletal_Muscle_Myoblasts	Rectal_Smooth_Muscle
ES_I3_Cell_Line	Brain_Mid_Frontal_Lobe
iPS_18_Cell_Line	Duodenum_Smooth_Muscle
Right_Ventricle	4star
Ovary	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Gastric	Brain_Anterior_Caudate
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
iPS_DF_19.11_Cell_Line	Adipose_Nuclei
Fetal_Placenta	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Fetal_Adrenal_Gland	Brain_Substantia_Nigra
Breast_Myoepithelial_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Adult_Liver
Fetal_Kidney	Left_Ventricle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Muscle_Trunk
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Mobilized_CD34_Primary_Cells_Female
HUES6_Cell_Line	NH_A_Astrocytes
Fetal_Muscle_Leg	Brain_Cingulate_Gyrus
Brain_Angular_Gyrus	Neurosphere_Cultured_Cells_Cortex_Derived
NHEK_Epidermal_Keratinocytes	Brain_Inferior_Temporal_Lobe
Rectal_Smooth_Muscle	Stomach_Smooth_Muscle
Fetal_Thymus	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Brain_Mid_Frontal_Lobe	Brain_Angular_Gyrus
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Duodenum_Mucosa
Duodenum_Smooth_Muscle	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	NHLF_Lung_Fibroblasts
Fetal_Muscle_Trunk	Fetal_Placenta
CD4_Memory_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Pancreas	CD4pp_CD25__Th_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Substantia_Nigra	A549_EtOH_0.02pct_Lung_Carcinoma
Pancreatic_Islets	Rectal_Mucosa.Donor_31
Brain_Cingulate_Gyrus	Mobilized_CD34_Primary_Cells_Male
Skeletal_Muscle_Male	Sigmoid_Colon
Colonic_Mucosa	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD8_Memory_Primary_Cells	Muscle_Satellite_Cultured_Cells
NHLF_Lung_Fibroblasts	CD34_Cultured_Cells
CD8_Naive_Primary_Cells	Skeletal_Muscle_Female
Peripheral_Blood_Mononuclear_Primary_Cells	Rectal_Mucosa.Donor_29
Thymus	H1_Cell_Line
K562_Leukemia	CD34_Primary_Cells
IMR90_Cell_Line	ES_WA7_Cell_Line
Spleen	HUES6_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	Stomach_Mucosa
HeLa_S3_Cervical_Carcinoma	Skeletal_Muscle_Male
Brain_Hippocampus_Middle	Fetal_Intestine_Small
CD4_Naive_Primary_Cells	Fetal_Brain_Female
Adipose_Nuclei	Fetal_Stomach
Dnd41_TCell_Leukemia	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Inferior_Temporal_Lobe	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	Fetal_Adrenal_Gland
HMEC_Mammary_Epithelial	Peripheral_Blood_Mononuclear_Primary_Cells
Skeletal_Muscle_Female	Brain_Germinal_Matrix
Duodenum_Mucosa	Fetal_Intestine_Large
iPS_20b_Cell_Line	CD4_Memory_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD14_Primary_Cells	CD8_Naive_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	CD4_Naive_Primary_Cells
Rectal_Mucosa.Donor_31	Gastric
CD56_Primary_Cells	H9_Derived_Neuron_Cultured_Cells
CD34_Cultured_Cells	Right_Atrium
HepG2_Hepatocellular_Carcinoma	IMR90_Cell_Line
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	HUES48_Cell_Line
Neurosphere_Cultured_Cells_Cortex_Derived	CD8_Memory_Primary_Cells
Right_Atrium	ES_I3_Cell_Line
A549_EtOH_0.02pct_Lung_Carcinoma	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	HUVEC_Umbilical_Vein_Endothelial_Cells
Brain_Germinal_Matrix	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Stomach_Smooth_Muscle	Fetal_Muscle_Leg
Brain_Anterior_Caudate	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Muscle_Satellite_Cultured_Cells	Fetal_Heart
Fetal_Lung	Pancreatic_Islets
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Small_Intestine
Rectal_Mucosa.Donor_29	H9_Derived_Neuronal_Progenitor_Cultured_Cells
NH_A_Astrocytes	Osteoblasts
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	CD3_Primary_Cells_Cord_BI
CD15_Primary_Cells	Thymus
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HUES64_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	iPS_15b_Cell_Line
Fetal_Brain_Female	CD19_Primary_Cells_Peripheral_UW
CD4pp_CD25__Th_Primary_Cells	iPS_18_Cell_Line
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Aorta
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD56_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	Fetal_Thymus
CD3_Primary_Cells_Cord_BI	iPS_20b_Cell_Line
Adult_Liver	Fetal_Lung
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Brain_Male
CD4pp_CD25pp_CD127__Treg_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
GM12878_Lymphoblastoid	CD19_Primary_Cells_Cord_BI
Monocytes_CD14pp_RO01746	CD3_Primary_Cells_Peripheral_UW
HUVEC_Umbilical_Vein_Endothelial_Cells	GM12878_Lymphoblastoid
Osteoblasts	Fetal_Kidney
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD15_Primary_Cells
Mobilized_CD34_Primary_Cells_Male	CD14_Primary_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Monocytes_CD14pp_RO01746
Fetal_Brain_Male	K562_Leukemia
CD19_Primary_Cells_Cord_BI	HepG2_Hepatocellular_Carcinoma
Fetal_Heart	Pancreas
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	HeLa_S3_Cervical_Carcinoma
CD34_Primary_Cells	Dnd41_TCell_Leukemia
