(New) Cell Type	(Old) Cell Type
Left_Ventricle	Left_Ventricle
A549_EtOH_0.02pct_Lung_Carcinoma	Fetal_Adrenal_Gland
CD19_Primary_Cells_Cord_BI	CD3_Primary_Cells_Peripheral_UW
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Gastric
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Spleen
HSMM_Skeletal_Muscle_Myoblasts	Pancreas
CD8_Naive_Primary_Cells	Aorta
Peripheral_Blood_Mononuclear_Primary_Cells	Right_Ventricle
CD3_Primary_Cells_Cord_BI	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Ovary	Small_Intestine
Right_Atrium	Fetal_Heart
CD34_Cultured_Cells	Duodenum_Smooth_Muscle
CD34_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Rectal_Mucosa.Donor_31	Stomach_Smooth_Muscle
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Psoas_Muscle
CD3_Primary_Cells_Peripheral_UW	Skeletal_Muscle_Male
HMEC_Mammary_Epithelial	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
GM12878_Lymphoblastoid	Placenta_Amnion
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Angular_Gyrus
Brain_Angular_Gyrus	Brain_Hippocampus_Middle
HUVEC_Umbilical_Vein_Endothelial_Cells	Brain_Mid_Frontal_Lobe
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Cingulate_Gyrus
CD4pp_CD25__Th_Primary_Cells	CD3_Primary_Cells_Cord_BI
Fetal_Intestine_Large	Mobilized_CD34_Primary_Cells_Male
Brain_Cingulate_Gyrus	Right_Atrium
CD56_Primary_Cells	Skeletal_Muscle_Female
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Sigmoid_Colon
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Duodenum_Mucosa
HeLa_S3_Cervical_Carcinoma	Brain_Substantia_Nigra
Rectal_Mucosa.Donor_29	A549_EtOH_0.02pct_Lung_Carcinoma
NHLF_Lung_Fibroblasts	Fetal_Intestine_Large
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Adipose_Nuclei
