(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Genic_enhancers
Enhancers	Transcr_at_gene_5_and_3
Genic_enhancers	Strong_transcription
ZNF_genes_and_repeats	Weak_transcription
Flanking_Active_TSS	Enhancers
Bivalent_Enhancer	Flanking_Active_TSS
Active_TSS	ZNF_genes_and_repeats
Repressed_PolyComb	Active_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Heterochromatin	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
Strong_transcription	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
