(New) Cell Type	(Old) Cell Type
Lung	Lung
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Colonic_Mucosa
CD3_Primary_Cells_Cord_BI	Small_Intestine
Mobilized_CD34_Primary_Cells_Female	Rectal_Smooth_Muscle
Fetal_Intestine_Small	Esophagus
Spleen	Brain_Mid_Frontal_Lobe
IMR90_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
H9_Cell_Line	iPS_DF_6.9_Cell_Line
Brain_Angular_Gyrus	Fetal_Kidney
iPS_15b_Cell_Line	Brain_Angular_Gyrus
Fetal_Lung	Right_Ventricle
Ovary	Colon_Smooth_Muscle
Right_Ventricle	Gastric
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Spleen
Brain_Mid_Frontal_Lobe	Brain_Substantia_Nigra
Muscle_Satellite_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Pancreas	Brain_Cingulate_Gyrus
Colonic_Mucosa	Pancreas
Rectal_Smooth_Muscle	Aorta
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Psoas_Muscle
Neurosphere_Cultured_Cells_Cortex_Derived	Ovary
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Placenta_Amnion
Aorta	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
iPS_DF_6.9_Cell_Line	Fetal_Brain_Male
Gastric	H1_Derived_Mesenchymal_Stem_Cells
NHLF_Lung_Fibroblasts	Fetal_Adrenal_Gland
Brain_Cingulate_Gyrus	Adipose_Nuclei
Fetal_Brain_Female	CD15_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Placenta
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD14_Primary_Cells
CD14_Primary_Cells	Duodenum_Mucosa
Esophagus	Rectal_Mucosa.Donor_29
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Stomach_Mucosa
Thymus	Skeletal_Muscle_Male
Placenta_Amnion	Fetal_Muscle_Trunk
NHEK_Epidermal_Keratinocytes	Fetal_Stomach
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Sigmoid_Colon
Fetal_Stomach	Duodenum_Smooth_Muscle
Brain_Inferior_Temporal_Lobe	Stomach_Smooth_Muscle
Left_Ventricle	CD4pp_CD25__Th_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Brain_Inferior_Temporal_Lobe
Monocytes_CD14pp_RO01746	CD4pp_CD25pp_CD127__Treg_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Brain_Anterior_Caudate
Sigmoid_Colon	Peripheral_Blood_Mononuclear_Primary_Cells
HepG2_Hepatocellular_Carcinoma	Mobilized_CD34_Primary_Cells_Female
Osteoblasts	Brain_Hippocampus_Middle
Fetal_Intestine_Large	Fetal_Intestine_Large
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Skeletal_Muscle_Male	Monocytes_CD14pp_RO01746
Brain_Substantia_Nigra	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Brain_Germinal_Matrix	Skeletal_Muscle_Female
HeLa_S3_Cervical_Carcinoma	Fetal_Muscle_Leg
H9_Derived_Neuron_Cultured_Cells	Adult_Liver
Brain_Anterior_Caudate	Rectal_Mucosa.Donor_31
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD15_Primary_Cells	Breast_Myoepithelial_Cells
NH_A_Astrocytes	Pancreatic_Islets
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Breast_Myoepithelial_Cells	iPS_DF_19.11_Cell_Line
ES_I3_Cell_Line	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Brain_Hippocampus_Middle	CD56_Primary_Cells
