(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Weak_transcription
Transcr_at_gene_5_and_3	Genic_enhancers
Repressed_PolyComb	Transcr_at_gene_5_and_3
Heterochromatin	Active_TSS
Active_TSS	Weak_Repressed_PolyComb
Flanking_Active_TSS	Bivalent_Enhancer
Strong_transcription	Repressed_PolyComb
Weak_transcription	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Quiescent_Low
Bivalent_Enhancer	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
