(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Strong_transcription
Strong_transcription	Weak_transcription
ZNF_genes_and_repeats	Genic_enhancers
Enhancers	Transcr_at_gene_5_and_3
Repressed_PolyComb	ZNF_genes_and_repeats
Genic_enhancers	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Weak_transcription	Bivalent_Enhancer
Active_TSS	Flanking_Active_TSS
Flanking_Active_TSS	Active_TSS
Weak_Repressed_PolyComb	Repressed_PolyComb
Bivalent_Enhancer	Enhancers
Bivalent_Poised_TSS	Heterochromatin
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
