(New) Cell Type	(Old) Cell Type
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
iPS_20b_Cell_Line	CD8_Naive_Primary_Cells
iPS_18_Cell_Line	CD4_Memory_Primary_Cells
HUES64_Cell_Line	CD8_Memory_Primary_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25__Th_Primary_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	CD4_Naive_Primary_Cells
HUES48_Cell_Line	Small_Intestine
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Monocytes_CD14pp_RO01746	CD3_Primary_Cells_Peripheral_UW
NH_A_Astrocytes	CD34_Primary_Cells
Breast_vHMEC	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Heart	CD56_Primary_Cells
ES_I3_Cell_Line	CD3_Primary_Cells_Cord_BI
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Sigmoid_Colon
Brain_Hippocampus_Middle	Psoas_Muscle
GM12878_Lymphoblastoid	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD19_Primary_Cells_Cord_BI	Mobilized_CD34_Primary_Cells_Female
Fetal_Kidney	Fetal_Kidney
Psoas_Muscle	Breast_vHMEC
K562_Leukemia	CD14_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Brain_Substantia_Nigra	CD19_Primary_Cells_Cord_BI
HeLa_S3_Cervical_Carcinoma	Left_Ventricle
Brain_Angular_Gyrus	Brain_Angular_Gyrus
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Thymus
Duodenum_Smooth_Muscle	Brain_Substantia_Nigra
Brain_Anterior_Caudate	Fetal_Thymus
NHLF_Lung_Fibroblasts	Rectal_Mucosa.Donor_31
HUVEC_Umbilical_Vein_Endothelial_Cells	CD19_Primary_Cells_Peripheral_UW
Brain_Cingulate_Gyrus	4star
H9_Derived_Neuron_Cultured_Cells	Colon_Smooth_Muscle
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Pancreatic_Islets
Osteoblasts	Rectal_Smooth_Muscle
Rectal_Smooth_Muscle	Fetal_Brain_Male
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Placenta
Fetal_Brain_Male	Neurosphere_Cultured_Cells_Cortex_Derived
Stomach_Smooth_Muscle	Lung
CD34_Primary_Cells	Adipose_Nuclei
Pancreatic_Islets	Duodenum_Mucosa
Fetal_Lung	Adult_Liver
Fetal_Brain_Female	Brain_Anterior_Caudate
Colon_Smooth_Muscle	Duodenum_Smooth_Muscle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	H1_Cell_Line
iPS_15b_Cell_Line	ES_I3_Cell_Line
Right_Ventricle	Mobilized_CD34_Primary_Cells_Male
CD4_Naive_Primary_Cells	Brain_Hippocampus_Middle
Muscle_Satellite_Cultured_Cells	Rectal_Mucosa.Donor_29
CD4_Memory_Primary_Cells	Brain_Cingulate_Gyrus
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Lung
