(New) Cell Type	(Old) Cell Type
Fetal_Thymus	Fetal_Thymus
Breast_Myoepithelial_Cells	Thymus
Fetal_Adrenal_Gland	CD3_Primary_Cells_Cord_BI
Dnd41_TCell_Leukemia	CD4pp_CD25__Th_Primary_Cells
Skeletal_Muscle_Female	CD4_Naive_Primary_Cells
CD56_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
CD34_Cultured_Cells	CD8_Memory_Primary_Cells
CD8_Naive_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
Fetal_Intestine_Small	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
4star	CD4_Memory_Primary_Cells
Fetal_Muscle_Leg	Mobilized_CD34_Primary_Cells_Male
CD19_Primary_Cells_Peripheral_UW	Peripheral_Blood_Mononuclear_Primary_Cells
Brain_Anterior_Caudate	CD34_Cultured_Cells
CD15_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD34_Primary_Cells
Adult_Liver	CD8_Naive_Primary_Cells
iPS_DF_6.9_Cell_Line	Duodenum_Mucosa
Fetal_Intestine_Large	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Left_Ventricle	Rectal_Mucosa.Donor_29
CD14_Primary_Cells	Brain_Mid_Frontal_Lobe
H1_Cell_Line	Rectal_Smooth_Muscle
CD3_Primary_Cells_Peripheral_UW	Brain_Germinal_Matrix
GM12878_Lymphoblastoid	Fetal_Brain_Female
Skeletal_Muscle_Male	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD4_Memory_Primary_Cells	CD56_Primary_Cells
Fetal_Placenta	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Colonic_Mucosa
HepG2_Hepatocellular_Carcinoma	Brain_Angular_Gyrus
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Dnd41_TCell_Leukemia
