(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	Genic_enhancers
Transcr_at_gene_5_and_3	Flanking_Active_TSS
ZNF_genes_and_repeats	Active_TSS
Repressed_PolyComb	Enhancers
Active_TSS	Strong_transcription
Flanking_Active_TSS	Weak_transcription
Heterochromatin	Bivalent_Enhancer
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Strong_transcription	Repressed_PolyComb
Bivalent_Enhancer	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
