(New) Cell Type	(Old) Cell Type
Fetal_Intestine_Large	Fetal_Intestine_Large
Rectal_Mucosa.Donor_29	Colonic_Mucosa
Duodenum_Mucosa	CD4_Naive_Primary_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Rectal_Smooth_Muscle
Breast_Myoepithelial_Cells	Small_Intestine
H1_Cell_Line	Placenta_Amnion
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Kidney
Adipose_Nuclei	HUVEC_Umbilical_Vein_Endothelial_Cells
CD3_Primary_Cells_Cord_BI	Thymus
4star	Brain_Mid_Frontal_Lobe
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Brain_Germinal_Matrix
Fetal_Placenta	Rectal_Mucosa.Donor_31
Rectal_Mucosa.Donor_31	Colon_Smooth_Muscle
Fetal_Muscle_Trunk	Fetal_Brain_Male
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Esophagus
Peripheral_Blood_Mononuclear_Primary_Cells	Brain_Angular_Gyrus
Adult_Liver	Brain_Substantia_Nigra
Lung	Fetal_Brain_Female
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NHLF_Lung_Fibroblasts
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Mucosa.Donor_29
Neurosphere_Cultured_Cells_Cortex_Derived	Brain_Cingulate_Gyrus
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
iPS_18_Cell_Line	NH_A_Astrocytes
A549_EtOH_0.02pct_Lung_Carcinoma	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Fetal_Muscle_Leg	Sigmoid_Colon
Fetal_Adrenal_Gland	Skeletal_Muscle_Male
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Duodenum_Smooth_Muscle
CD34_Cultured_Cells	Brain_Inferior_Temporal_Lobe
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Gastric
Fetal_Heart	Right_Ventricle
HUES6_Cell_Line	Stomach_Smooth_Muscle
Fetal_Thymus	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Skeletal_Muscle_Female	HMEC_Mammary_Epithelial
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Duodenum_Mucosa
Skeletal_Muscle_Male	Brain_Anterior_Caudate
Duodenum_Smooth_Muscle	Brain_Hippocampus_Middle
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Aorta
Brain_Substantia_Nigra	Lung
Brain_Cingulate_Gyrus	H9_Cell_Line
HepG2_Hepatocellular_Carcinoma	NHEK_Epidermal_Keratinocytes
Brain_Inferior_Temporal_Lobe	Psoas_Muscle
Brain_Hippocampus_Middle	Skeletal_Muscle_Female
CD19_Primary_Cells_Cord_BI	CD34_Primary_Cells
HMEC_Mammary_Epithelial	Muscle_Satellite_Cultured_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Brain_Germinal_Matrix	Ovary
Brain_Anterior_Caudate	Pancreas
Mobilized_CD34_Primary_Cells_Male	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD4pp_CD25__Th_Primary_Cells	Spleen
Stomach_Smooth_Muscle	NHDF_Ad_Adult_Dermal_Fibroblasts
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Left_Ventricle
iPS_15b_Cell_Line	Fetal_Lung
K562_Leukemia	CD8_Naive_Primary_Cells
IMR90_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	HSMM_Skeletal_Muscle_Myoblasts
HUES48_Cell_Line	CD8_Memory_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HeLa_S3_Cervical_Carcinoma
iPS_20b_Cell_Line	ES_I3_Cell_Line
Osteoblasts	H1_Derived_Mesenchymal_Stem_Cells
iPS_DF_19.11_Cell_Line	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Fetal_Brain_Female	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Fetal_Heart
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	CD4_Memory_Primary_Cells
HUES64_Cell_Line	Breast_vHMEC
Spleen	HepG2_Hepatocellular_Carcinoma
CD19_Primary_Cells_Peripheral_UW	Neurosphere_Cultured_Cells_Cortex_Derived
Mobilized_CD34_Primary_Cells_Female	A549_EtOH_0.02pct_Lung_Carcinoma
Colon_Smooth_Muscle	H1_Cell_Line
CD56_Primary_Cells	CD15_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	CD14_Primary_Cells
Fetal_Lung	Fetal_Intestine_Small
Thymus	Fetal_Placenta
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Adipose_Nuclei
GM12878_Lymphoblastoid	4star
NHEK_Epidermal_Keratinocytes	CD4pp_CD25__Th_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
ES_I3_Cell_Line	Fetal_Adrenal_Gland
Monocytes_CD14pp_RO01746	Osteoblasts
H9_Cell_Line	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD14_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	iPS_DF_6.9_Cell_Line
HUVEC_Umbilical_Vein_Endothelial_Cells	Stomach_Mucosa
CD15_Primary_Cells	Adult_Liver
Fetal_Intestine_Small	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Muscle_Satellite_Cultured_Cells	HUES64_Cell_Line
CD4_Memory_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD34_Primary_Cells	Fetal_Muscle_Trunk
Fetal_Stomach	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Dnd41_TCell_Leukemia	HUES48_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Monocytes_CD14pp_RO01746
NH_A_Astrocytes	iPS_20b_Cell_Line
Sigmoid_Colon	Mobilized_CD34_Primary_Cells_Female
Breast_vHMEC	iPS_18_Cell_Line
