(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Genic_enhancers
Bivalent_Poised_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Active_TSS
Active_TSS	Strong_transcription
Genic_enhancers	Weak_transcription
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Enhancers	Enhancers
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Repressed_PolyComb	Bivalent_Enhancer
Heterochromatin	Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
