(New) Chromatin State	(Old) Chromatin State
Active_TSS	Flanking_Active_TSS
Repressed_PolyComb	Active_TSS
Genic_enhancers	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Enhancers	Enhancers
ZNF_genes_and_repeats	Bivalent_Enhancer
Heterochromatin	Repressed_PolyComb
Strong_transcription	Weak_transcription
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Genic_enhancers
Weak_transcription	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Heterochromatin
Weak_Repressed_PolyComb	Quiescent_Low
Quiescent_Low	Strong_transcription
