(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Flanking_Active_TSS	Genic_enhancers
Transcr_at_gene_5_and_3	Strong_transcription
Enhancers	Weak_transcription
ZNF_genes_and_repeats	Flanking_Active_TSS
Bivalent_Enhancer	Enhancers
Flanking_Bivalent_TSS_Enh	Active_TSS
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Active_TSS	Bivalent_Enhancer
Repressed_PolyComb	Repressed_PolyComb
Heterochromatin	Flanking_Bivalent_TSS_Enh
Strong_transcription	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
