(New) Cell Type	(Old) Cell Type
Brain_Cingulate_Gyrus	Brain_Cingulate_Gyrus
Rectal_Smooth_Muscle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Thymus	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Brain_Inferior_Temporal_Lobe	Brain_Mid_Frontal_Lobe
Brain_Anterior_Caudate	Brain_Angular_Gyrus
Rectal_Mucosa.Donor_29	Psoas_Muscle
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Kidney
HUES6_Cell_Line	Brain_Inferior_Temporal_Lobe
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Breast_Myoepithelial_Cells	Brain_Hippocampus_Middle
Brain_Hippocampus_Middle	Left_Ventricle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Substantia_Nigra
Duodenum_Smooth_Muscle	Breast_vHMEC
CD4_Memory_Primary_Cells	Fetal_Intestine_Large
CD8_Naive_Primary_Cells	iPS_DF_6.9_Cell_Line
Brain_Angular_Gyrus	Colon_Smooth_Muscle
Right_Atrium	Small_Intestine
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Brain_Anterior_Caudate
Fetal_Lung	H9_Cell_Line
Brain_Mid_Frontal_Lobe	Fetal_Stomach
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Colon_Smooth_Muscle	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
iPS_DF_6.9_Cell_Line	H1_Cell_Line
Aorta	Sigmoid_Colon
Fetal_Brain_Female	HSMM_Skeletal_Muscle_Myoblasts
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Intestine_Small
H9_Cell_Line	NHDF_Ad_Adult_Dermal_Fibroblasts
iPS_18_Cell_Line	Duodenum_Smooth_Muscle
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	HUES48_Cell_Line
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	HUES64_Cell_Line
Pancreas	Breast_Myoepithelial_Cells
Fetal_Brain_Male	NHLF_Lung_Fibroblasts
Duodenum_Mucosa	Stomach_Mucosa
CD8_Memory_Primary_Cells	Aorta
IMR90_Cell_Line	iPS_18_Cell_Line
Fetal_Adrenal_Gland	Fetal_Brain_Female
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Ovary
iPS_20b_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
HepG2_Hepatocellular_Carcinoma	Rectal_Smooth_Muscle
Rectal_Mucosa.Donor_31	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Esophagus
NHLF_Lung_Fibroblasts	Fetal_Lung
CD4_Naive_Primary_Cells	Fetal_Adrenal_Gland
Brain_Substantia_Nigra	Placenta_Amnion
Gastric	Neurosphere_Cultured_Cells_Cortex_Derived
ES_I3_Cell_Line	IMR90_Cell_Line
Fetal_Stomach	Brain_Germinal_Matrix
Ovary	Fetal_Muscle_Leg
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Lung
iPS_15b_Cell_Line	iPS_15b_Cell_Line
HUES48_Cell_Line	Right_Ventricle
Fetal_Intestine_Large	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Heart	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Psoas_Muscle	Fetal_Brain_Male
H1_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
