(New) Cell Type	(Old) Cell Type
CD4_Memory_Primary_Cells	CD4_Memory_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	CD8_Naive_Primary_Cells
Brain_Substantia_Nigra	CD8_Memory_Primary_Cells
Brain_Angular_Gyrus	Small_Intestine
Rectal_Smooth_Muscle	CD4_Naive_Primary_Cells
H1_Cell_Line	CD4pp_CD25__Th_Primary_Cells
Ovary	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD4_Naive_Primary_Cells	CD3_Primary_Cells_Peripheral_UW
4star	Peripheral_Blood_Mononuclear_Primary_Cells
Monocytes_CD14pp_RO01746	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Anterior_Caudate	CD3_Primary_Cells_Cord_BI
Left_Ventricle	CD34_Primary_Cells
Rectal_Mucosa.Donor_29	CD4pp_CD25pp_CD127__Treg_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	Sigmoid_Colon
Rectal_Mucosa.Donor_31	CD56_Primary_Cells
Duodenum_Smooth_Muscle	Stomach_Mucosa
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
CD3_Primary_Cells_Peripheral_UW	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HUES6_Cell_Line	Psoas_Muscle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD14_Primary_Cells
Brain_Inferior_Temporal_Lobe	Thymus
HeLa_S3_Cervical_Carcinoma	Brain_Angular_Gyrus
Peripheral_Blood_Mononuclear_Primary_Cells	Fetal_Thymus
Thymus	Fetal_Kidney
HepG2_Hepatocellular_Carcinoma	iPS_DF_6.9_Cell_Line
Duodenum_Mucosa	Lung
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Brain_Substantia_Nigra
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	CD19_Primary_Cells_Peripheral_UW
CD19_Primary_Cells_Peripheral_UW	Colon_Smooth_Muscle
Brain_Mid_Frontal_Lobe	4star
Fetal_Lung	Fetal_Brain_Male
NHEK_Epidermal_Keratinocytes	Neurosphere_Cultured_Cells_Cortex_Derived
CD3_Primary_Cells_Cord_BI	Left_Ventricle
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Mucosa.Donor_31
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD19_Primary_Cells_Cord_BI
Osteoblasts	Rectal_Smooth_Muscle
