(New) Cell Type	(Old) Cell Type
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
H9_Cell_Line	iPS_DF_19.11_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Fetal_Placenta
Breast_vHMEC	Fetal_Adrenal_Gland
iPS_DF_6.9_Cell_Line	Fetal_Muscle_Leg
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD56_Primary_Cells
Left_Ventricle	Peripheral_Blood_Mononuclear_Primary_Cells
Small_Intestine	CD19_Primary_Cells_Peripheral_UW
Sigmoid_Colon	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
H1_Cell_Line	Neurosphere_Cultured_Cells_Cortex_Derived
ES_WA7_Cell_Line	CD14_Primary_Cells
Fetal_Intestine_Large	Brain_Germinal_Matrix
Aorta	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
Colon_Smooth_Muscle	CD8_Naive_Primary_Cells
Fetal_Stomach	H9_Derived_Neuron_Cultured_Cells
Fetal_Intestine_Small	CD34_Primary_Cells
Placenta_Amnion	CD4pp_CD25__Th_Primary_Cells
HUES48_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
iPS_15b_Cell_Line	CD34_Cultured_Cells
Psoas_Muscle	HUVEC_Umbilical_Vein_Endothelial_Cells
HUES64_Cell_Line	Dnd41_TCell_Leukemia
Lung	CD19_Primary_Cells_Cord_BI
Stomach_Mucosa	CD4_Memory_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4pp_CD25pp_CD127__Treg_Primary_Cells
4star	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Esophagus	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Fetal_Adrenal_Gland	HMEC_Mammary_Epithelial
ES_I3_Cell_Line	Rectal_Mucosa.Donor_31
Fetal_Kidney	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Ovary	Mobilized_CD34_Primary_Cells_Female
HSMM_Skeletal_Muscle_Myoblasts	Right_Atrium
iPS_18_Cell_Line	NH_A_Astrocytes
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD15_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	Skeletal_Muscle_Female
NHEK_Epidermal_Keratinocytes	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Right_Ventricle	CD4_Naive_Primary_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Adipose_Nuclei
Pancreatic_Islets	Adult_Liver
Breast_Myoepithelial_Cells	Stomach_Smooth_Muscle
Fetal_Thymus	CD3_Primary_Cells_Cord_BI
Duodenum_Smooth_Muscle	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
iPS_DF_19.11_Cell_Line	Duodenum_Mucosa
Gastric	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
HUES6_Cell_Line	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Thymus
Fetal_Placenta	Rectal_Mucosa.Donor_29
Fetal_Muscle_Leg	NHEK_Epidermal_Keratinocytes
Brain_Angular_Gyrus	Muscle_Satellite_Cultured_Cells
Skeletal_Muscle_Male	Skeletal_Muscle_Male
NHLF_Lung_Fibroblasts	Osteoblasts
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Monocytes_CD14pp_RO01746
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Mobilized_CD34_Primary_Cells_Male
Thymus	Placenta_Amnion
Peripheral_Blood_Mononuclear_Primary_Cells	Colonic_Mucosa
Brain_Mid_Frontal_Lobe	4star
K562_Leukemia	Fetal_Lung
IMR90_Cell_Line	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Brain_Substantia_Nigra	Brain_Hippocampus_Middle
Pancreas	Fetal_Stomach
Adipose_Nuclei	iPS_DF_6.9_Cell_Line
CD4_Memory_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Rectal_Smooth_Muscle	CD8_Memory_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	H1_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Fetal_Muscle_Trunk
Skeletal_Muscle_Female	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Brain_Cingulate_Gyrus	Right_Ventricle
Spleen	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Muscle_Trunk	Breast_vHMEC
CD8_Naive_Primary_Cells	Stomach_Mucosa
Duodenum_Mucosa	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Brain_Male
HeLa_S3_Cervical_Carcinoma	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Colonic_Mucosa	Rectal_Smooth_Muscle
Stomach_Smooth_Muscle	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD34_Cultured_Cells	Fetal_Brain_Female
CD8_Memory_Primary_Cells	Sigmoid_Colon
Brain_Hippocampus_Middle	Small_Intestine
HMEC_Mammary_Epithelial	Lung
H9_Derived_Neuron_Cultured_Cells	Fetal_Intestine_Small
Dnd41_TCell_Leukemia	H9_Cell_Line
HepG2_Hepatocellular_Carcinoma	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD4_Naive_Primary_Cells	Esophagus
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Thymus
Rectal_Mucosa.Donor_31	iPS_18_Cell_Line
Brain_Inferior_Temporal_Lobe	Fetal_Heart
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Mid_Frontal_Lobe
CD19_Primary_Cells_Peripheral_UW	Brain_Angular_Gyrus
CD14_Primary_Cells	Pancreas
CD56_Primary_Cells	Fetal_Intestine_Large
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	H1_Derived_Mesenchymal_Stem_Cells
Brain_Germinal_Matrix	Brain_Inferior_Temporal_Lobe
iPS_20b_Cell_Line	Fetal_Kidney
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Anterior_Caudate
Neurosphere_Cultured_Cells_Cortex_Derived	Brain_Cingulate_Gyrus
A549_EtOH_0.02pct_Lung_Carcinoma	Spleen
Muscle_Satellite_Cultured_Cells	HUES48_Cell_Line
NH_A_Astrocytes	Psoas_Muscle
Rectal_Mucosa.Donor_29	Left_Ventricle
CD15_Primary_Cells	IMR90_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Colon_Smooth_Muscle
Fetal_Lung	Breast_Myoepithelial_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Brain_Substantia_Nigra
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	ES_WA7_Cell_Line
Fetal_Brain_Female	Duodenum_Smooth_Muscle
Brain_Anterior_Caudate	HSMM_Skeletal_Muscle_Myoblasts
CD4pp_CD25pp_CD127__Treg_Primary_Cells	HepG2_Hepatocellular_Carcinoma
CD4pp_CD25__Th_Primary_Cells	NHLF_Lung_Fibroblasts
Right_Atrium	Gastric
Mobilized_CD34_Primary_Cells_Female	iPS_15b_Cell_Line
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	HUES64_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Adult_Liver	HUES6_Cell_Line
GM12878_Lymphoblastoid	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD3_Primary_Cells_Cord_BI	HeLa_S3_Cervical_Carcinoma
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	GM12878_Lymphoblastoid
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	NHDF_Ad_Adult_Dermal_Fibroblasts
Monocytes_CD14pp_RO01746	K562_Leukemia
Osteoblasts	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Mobilized_CD34_Primary_Cells_Male	ES_I3_Cell_Line
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_20b_Cell_Line
HUVEC_Umbilical_Vein_Endothelial_Cells	Aorta
Fetal_Brain_Male	Ovary
CD19_Primary_Cells_Cord_BI	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Fetal_Heart	A549_EtOH_0.02pct_Lung_Carcinoma
CD34_Primary_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Pancreatic_Islets
