(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Active_TSS	Active_TSS
Bivalent_Poised_TSS	Flanking_Active_TSS
Genic_enhancers	Genic_enhancers
Bivalent_Enhancer	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Enhancers
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Enhancers	Strong_transcription
ZNF_genes_and_repeats	Weak_transcription
Repressed_PolyComb	Bivalent_Enhancer
Strong_transcription	Repressed_PolyComb
Heterochromatin	ZNF_genes_and_repeats
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
