(New) Cell Type	(Old) Cell Type
Fetal_Thymus	Fetal_Thymus
Fetal_Muscle_Leg	Peripheral_Blood_Mononuclear_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD56_Primary_Cells
Fetal_Lung	CD19_Primary_Cells_Peripheral_UW
H9_Derived_Neuron_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
Muscle_Satellite_Cultured_Cells	CD14_Primary_Cells
CD8_Memory_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
HeLa_S3_Cervical_Carcinoma	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Fetal_Adrenal_Gland	CD34_Primary_Cells
NHEK_Epidermal_Keratinocytes	Dnd41_TCell_Leukemia
CD4_Naive_Primary_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Rectal_Smooth_Muscle	Neurosphere_Cultured_Cells_Cortex_Derived
HUES64_Cell_Line	CD19_Primary_Cells_Cord_BI
Brain_Cingulate_Gyrus	Mobilized_CD34_Primary_Cells_Female
Fetal_Placenta	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Right_Ventricle	CD34_Cultured_Cells
H9_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Rectal_Mucosa.Donor_31	CD15_Primary_Cells
ES_I3_Cell_Line	HUVEC_Umbilical_Vein_Endothelial_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Substantia_Nigra	CD3_Primary_Cells_Cord_BI
Fetal_Muscle_Trunk	Adipose_Nuclei
iPS_DF_19.11_Cell_Line	Skeletal_Muscle_Female
iPS_20b_Cell_Line	Right_Atrium
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	CD8_Naive_Primary_Cells
NH_A_Astrocytes	Adult_Liver
Stomach_Mucosa	Monocytes_CD14pp_RO01746
Colonic_Mucosa	Mobilized_CD34_Primary_Cells_Male
Thymus	Fetal_Adrenal_Gland
CD3_Primary_Cells_Cord_BI	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Mid_Frontal_Lobe	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Right_Atrium	Thymus
Fetal_Stomach	Fetal_Muscle_Leg
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Brain_Germinal_Matrix
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Fetal_Placenta
HMEC_Mammary_Epithelial	Rectal_Mucosa.Donor_29
CD8_Naive_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Breast_Myoepithelial_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
HUES48_Cell_Line	CD8_Memory_Primary_Cells
Pancreas	Small_Intestine
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Fetal_Stomach
Osteoblasts	CD4_Memory_Primary_Cells
Spleen	Stomach_Mucosa
Brain_Inferior_Temporal_Lobe	CD4_Naive_Primary_Cells
Fetal_Intestine_Small	Sigmoid_Colon
Brain_Anterior_Caudate	Colonic_Mucosa
Esophagus	Rectal_Mucosa.Donor_31
Skeletal_Muscle_Male	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
K562_Leukemia	Placenta_Amnion
Brain_Hippocampus_Middle	Fetal_Muscle_Trunk
HepG2_Hepatocellular_Carcinoma	Breast_vHMEC
Brain_Angular_Gyrus	iPS_DF_19.11_Cell_Line
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Fetal_Lung
iPS_18_Cell_Line	Fetal_Intestine_Small
CD56_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
HUES6_Cell_Line	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Colon_Smooth_Muscle	Fetal_Brain_Male
4star	Fetal_Intestine_Large
Dnd41_TCell_Leukemia	H9_Derived_Neuron_Cultured_Cells
iPS_15b_Cell_Line	Skeletal_Muscle_Male
Neurosphere_Cultured_Cells_Cortex_Derived	Duodenum_Mucosa
HUVEC_Umbilical_Vein_Endothelial_Cells	NHEK_Epidermal_Keratinocytes
Lung	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Brain_Female	HMEC_Mammary_Epithelial
H9_Derived_Neuronal_Progenitor_Cultured_Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Adult_Liver	Fetal_Kidney
IMR90_Cell_Line	NH_A_Astrocytes
HSMM_Skeletal_Muscle_Myoblasts	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Fetal_Intestine_Large	IMR90_Cell_Line
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Lung
Duodenum_Smooth_Muscle	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	Duodenum_Smooth_Muscle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Muscle_Satellite_Cultured_Cells
H1_Cell_Line	Fetal_Heart
CD14_Primary_Cells	Rectal_Smooth_Muscle
Placenta_Amnion	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
CD4_Memory_Primary_Cells	Esophagus
CD19_Primary_Cells_Peripheral_UW	H1_Cell_Line
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Osteoblasts
CD3_Primary_Cells_Peripheral_UW	4star
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_18_Cell_Line
Duodenum_Mucosa	H1_Derived_Mesenchymal_Stem_Cells
Brain_Germinal_Matrix	Fetal_Brain_Female
NHLF_Lung_Fibroblasts	Left_Ventricle
Sigmoid_Colon	Stomach_Smooth_Muscle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	iPS_DF_6.9_Cell_Line
Psoas_Muscle	NHLF_Lung_Fibroblasts
Pancreatic_Islets	Colon_Smooth_Muscle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Spleen
Ovary	Pancreas
A549_EtOH_0.02pct_Lung_Carcinoma	HepG2_Hepatocellular_Carcinoma
CD34_Cultured_Cells	HUES48_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	HUES64_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Left_Ventricle	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Monocytes_CD14pp_RO01746	HSMM_Skeletal_Muscle_Myoblasts
CD15_Primary_Cells	Gastric
Adipose_Nuclei	Psoas_Muscle
Skeletal_Muscle_Female	iPS_15b_Cell_Line
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Breast_Myoepithelial_Cells
Mobilized_CD34_Primary_Cells_Female	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Brain_Hippocampus_Middle
Gastric	NHDF_Ad_Adult_Dermal_Fibroblasts
Stomach_Smooth_Muscle	HUES6_Cell_Line
Rectal_Mucosa.Donor_29	Aorta
CD4pp_CD25__Th_Primary_Cells	Right_Ventricle
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	iPS_20b_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	K562_Leukemia
Mobilized_CD34_Primary_Cells_Male	Brain_Cingulate_Gyrus
Fetal_Heart	GM12878_Lymphoblastoid
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Brain_Mid_Frontal_Lobe
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Substantia_Nigra
iPS_DF_6.9_Cell_Line	Brain_Inferior_Temporal_Lobe
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Angular_Gyrus
Breast_vHMEC	ES_I3_Cell_Line
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
GM12878_Lymphoblastoid	H9_Cell_Line
Small_Intestine	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	HeLa_S3_Cervical_Carcinoma
ES_WA7_Cell_Line	A549_EtOH_0.02pct_Lung_Carcinoma
Fetal_Kidney	ES_WA7_Cell_Line
CD19_Primary_Cells_Cord_BI	Brain_Anterior_Caudate
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Pancreatic_Islets
Fetal_Brain_Male	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Aorta	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD34_Primary_Cells	Ovary
