(New) Cell Type	(Old) Cell Type
Breast_Myoepithelial_Cells	Breast_Myoepithelial_Cells
NH_A_Astrocytes	Colon_Smooth_Muscle
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Rectal_Smooth_Muscle
HeLa_S3_Cervical_Carcinoma	Esophagus
Spleen	Lung
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Right_Ventricle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Anterior_Caudate
Fetal_Brain_Female	Ovary
Thymus	Brain_Substantia_Nigra
Lung	Brain_Mid_Frontal_Lobe
Aorta	Adipose_Nuclei
Esophagus	Colonic_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Psoas_Muscle
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Brain_Angular_Gyrus
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Spleen
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Placenta_Amnion
Pancreas	Fetal_Kidney
NHLF_Lung_Fibroblasts	Brain_Hippocampus_Middle
Fetal_Intestine_Large	Duodenum_Smooth_Muscle
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Brain_Inferior_Temporal_Lobe
Brain_Germinal_Matrix	Stomach_Smooth_Muscle
HSMM_Skeletal_Muscle_Myoblasts	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Thymus	Rectal_Mucosa.Donor_31
HepG2_Hepatocellular_Carcinoma	Rectal_Mucosa.Donor_29
Colonic_Mucosa	Brain_Cingulate_Gyrus
Small_Intestine	Skeletal_Muscle_Female
H9_Derived_Neuron_Cultured_Cells	Left_Ventricle
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	H9_Cell_Line
HUES6_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Intestine_Small	iPS_DF_19.11_Cell_Line
CD34_Cultured_Cells	Right_Atrium
HUES64_Cell_Line	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Pancreatic_Islets
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Fetal_Stomach	Sigmoid_Colon
Fetal_Brain_Male	iPS_DF_6.9_Cell_Line
iPS_DF_6.9_Cell_Line	Fetal_Muscle_Leg
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Duodenum_Mucosa
H1_Derived_Mesenchymal_Stem_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
