(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Enhancers
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Bivalent_Enhancer
ZNF_genes_and_repeats	Genic_enhancers
Enhancers	Bivalent_Poised_TSS
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Weak_transcription
Heterochromatin	ZNF_genes_and_repeats
Strong_transcription	Weak_Repressed_PolyComb
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
