(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	Flanking_Active_TSS
Enhancers	Enhancers
Genic_enhancers	Weak_transcription
Flanking_Active_TSS	Active_TSS
ZNF_genes_and_repeats	Bivalent_Enhancer
Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Genic_enhancers
Repressed_PolyComb	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Quiescent_Low
Weak_transcription	ZNF_genes_and_repeats
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
