(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Bivalent_Enhancer
Heterochromatin	Weak_transcription
Repressed_PolyComb	Enhancers
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Active_TSS	Flanking_Bivalent_TSS_Enh
Genic_enhancers	Flanking_Active_TSS
Enhancers	Active_TSS
Transcr_at_gene_5_and_3	Heterochromatin
Quiescent_Low	Transcr_at_gene_5_and_3
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Quiescent_Low
Flanking_Bivalent_TSS_Enh	Strong_transcription
