(New) Cell Type	(Old) Cell Type
Duodenum_Smooth_Muscle	Duodenum_Smooth_Muscle
iPS_15b_Cell_Line	Small_Intestine
Rectal_Mucosa.Donor_29	Pancreatic_Islets
Sigmoid_Colon	Psoas_Muscle
Mobilized_CD34_Primary_Cells_Male	Colon_Smooth_Muscle
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Sigmoid_Colon
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Rectal_Smooth_Muscle
Left_Ventricle	Stomach_Mucosa
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Psoas_Muscle	Adipose_Nuclei
Right_Atrium	Brain_Angular_Gyrus
Mobilized_CD34_Primary_Cells_Female	Lung
CD8_Memory_Primary_Cells	Left_Ventricle
HeLa_S3_Cervical_Carcinoma	Brain_Cingulate_Gyrus
H1_Derived_Mesenchymal_Stem_Cells	Right_Ventricle
CD34_Cultured_Cells	Brain_Mid_Frontal_Lobe
HSMM_Skeletal_Muscle_Myoblasts	Ovary
Fetal_Brain_Female	Aorta
Brain_Mid_Frontal_Lobe	Fetal_Brain_Male
CD3_Primary_Cells_Cord_BI	Neurosphere_Cultured_Cells_Cortex_Derived
Brain_Hippocampus_Middle	Fetal_Kidney
H9_Derived_Neuron_Cultured_Cells	Brain_Anterior_Caudate
Colon_Smooth_Muscle	CD34_Primary_Cells
Pancreas	Rectal_Mucosa.Donor_31
H1_Cell_Line	Pancreas
Stomach_Smooth_Muscle	Placenta_Amnion
Duodenum_Mucosa	Fetal_Intestine_Large
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Brain_Substantia_Nigra
H9_Cell_Line	Brain_Inferior_Temporal_Lobe
Skeletal_Muscle_Female	Breast_vHMEC
HepG2_Hepatocellular_Carcinoma	Brain_Hippocampus_Middle
Adipose_Nuclei	Colonic_Mucosa
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	Fetal_Adrenal_Gland
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Rectal_Mucosa.Donor_31	CD4_Memory_Primary_Cells
Adult_Liver	CD8_Naive_Primary_Cells
4star	Duodenum_Mucosa
Rectal_Smooth_Muscle	iPS_DF_6.9_Cell_Line
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Rectal_Mucosa.Donor_29
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	4star
Brain_Anterior_Caudate	NH_A_Astrocytes
CD3_Primary_Cells_Peripheral_UW	NHDF_Ad_Adult_Dermal_Fibroblasts
Ovary	Fetal_Placenta
Fetal_Lung	Adult_Liver
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Right_Ventricle	CD14_Primary_Cells
Brain_Substantia_Nigra	H1_Cell_Line
