(New) Cell Type	(Old) Cell Type
HSMM_Skeletal_Muscle_Myoblasts	HSMM_Skeletal_Muscle_Myoblasts
NHEK_Epidermal_Keratinocytes	Small_Intestine
Brain_Anterior_Caudate	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD19_Primary_Cells_Cord_BI	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Neurosphere_Cultured_Cells_Cortex_Derived	Breast_Myoepithelial_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD3_Primary_Cells_Cord_BI
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Mucosa.Donor_31	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
NH_A_Astrocytes	Fetal_Muscle_Trunk
Brain_Substantia_Nigra	CD34_Cultured_Cells
K562_Leukemia	H9_Derived_Neuron_Cultured_Cells
Duodenum_Smooth_Muscle	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Dnd41_TCell_Leukemia	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NHDF_Ad_Adult_Dermal_Fibroblasts	Mobilized_CD34_Primary_Cells_Male
iPS_15b_Cell_Line	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Hippocampus_Middle	Fetal_Intestine_Large
H1_Cell_Line	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD3_Primary_Cells_Cord_BI	Monocytes_CD14pp_RO01746
CD34_Primary_Cells	Duodenum_Mucosa
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Dnd41_TCell_Leukemia
HMEC_Mammary_Epithelial	Rectal_Mucosa.Donor_29
Muscle_Satellite_Cultured_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD56_Primary_Cells
Breast_vHMEC	Adult_Liver
Brain_Inferior_Temporal_Lobe	CD19_Primary_Cells_Peripheral_UW
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mobilized_CD34_Primary_Cells_Female
Skeletal_Muscle_Male	CD3_Primary_Cells_Peripheral_UW
Colon_Smooth_Muscle	Fetal_Thymus
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Adult_Liver	Fetal_Placenta
Stomach_Smooth_Muscle	Osteoblasts
Duodenum_Mucosa	CD4pp_CD25__Th_Primary_Cells
Fetal_Lung	CD14_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
iPS_18_Cell_Line	HUES6_Cell_Line
CD19_Primary_Cells_Peripheral_UW	HUES64_Cell_Line
CD4pp_CD25__Th_Primary_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	iPS_20b_Cell_Line
4star	HUES48_Cell_Line
Brain_Germinal_Matrix	IMR90_Cell_Line
Fetal_Intestine_Large	CD15_Primary_Cells
ES_I3_Cell_Line	Adipose_Nuclei
iPS_20b_Cell_Line	iPS_18_Cell_Line
HUES48_Cell_Line	CD19_Primary_Cells_Cord_BI
Rectal_Mucosa.Donor_29	Fetal_Muscle_Leg
Fetal_Thymus	Duodenum_Smooth_Muscle
Fetal_Placenta	Fetal_Adrenal_Gland
HUES64_Cell_Line	Muscle_Satellite_Cultured_Cells
NHLF_Lung_Fibroblasts	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Brain_Cingulate_Gyrus	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
A549_EtOH_0.02pct_Lung_Carcinoma	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
HepG2_Hepatocellular_Carcinoma	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	NHLF_Lung_Fibroblasts
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Colonic_Mucosa
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Rectal_Mucosa.Donor_31
HUVEC_Umbilical_Vein_Endothelial_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Left_Ventricle
CD56_Primary_Cells	NH_A_Astrocytes
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Thymus
Fetal_Muscle_Trunk	H1_Derived_Mesenchymal_Stem_Cells
Fetal_Brain_Female	NHDF_Ad_Adult_Dermal_Fibroblasts
CD15_Primary_Cells	Breast_vHMEC
Adipose_Nuclei	HUVEC_Umbilical_Vein_Endothelial_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Stomach_Smooth_Muscle
Mobilized_CD34_Primary_Cells_Male	GM12878_Lymphoblastoid
Mobilized_CD34_Primary_Cells_Female	Sigmoid_Colon
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Osteoblasts	Fetal_Stomach
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Skeletal_Muscle_Female	Rectal_Smooth_Muscle
Breast_Myoepithelial_Cells	Aorta
HUES6_Cell_Line	A549_EtOH_0.02pct_Lung_Carcinoma
Fetal_Intestine_Small	Neurosphere_Cultured_Cells_Cortex_Derived
Fetal_Heart	Skeletal_Muscle_Female
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Ovary
Fetal_Stomach	Psoas_Muscle
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	HeLa_S3_Cervical_Carcinoma
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	NHEK_Epidermal_Keratinocytes
Fetal_Muscle_Leg	CD34_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	Lung
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Right_Ventricle
CD34_Cultured_Cells	HepG2_Hepatocellular_Carcinoma
IMR90_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
H9_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Fetal_Adrenal_Gland	CD8_Memory_Primary_Cells
CD14_Primary_Cells	Esophagus
Monocytes_CD14pp_RO01746	Fetal_Lung
Lung	Gastric
Left_Ventricle	Fetal_Intestine_Small
Brain_Angular_Gyrus	HMEC_Mammary_Epithelial
H1_Derived_Mesenchymal_Stem_Cells	Fetal_Kidney
Sigmoid_Colon	Skeletal_Muscle_Male
CD8_Naive_Primary_Cells	4star
GM12878_Lymphoblastoid	Colon_Smooth_Muscle
