(New) Chromatin State	(Old) Chromatin State
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Bivalent_Enhancer	Active_TSS
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Enhancer
Genic_enhancers	Repressed_PolyComb
Enhancers	Enhancers
ZNF_genes_and_repeats	Genic_enhancers
Repressed_PolyComb	ZNF_genes_and_repeats
Heterochromatin	Weak_transcription
Strong_transcription	Weak_Repressed_PolyComb
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
