(New) Chromatin State	(Old) Chromatin State
Quiescent_Low	Heterochromatin
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Quiescent_Low
Strong_transcription	Weak_transcription
Heterochromatin	Strong_transcription
Repressed_PolyComb	Enhancers
ZNF_genes_and_repeats	Repressed_PolyComb
Enhancers	Bivalent_Enhancer
Genic_enhancers	Active_TSS
Active_TSS	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Enhancer	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Genic_enhancers
