(New) Cell Type	(Old) Cell Type
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
HUES64_Cell_Line	Breast_vHMEC
Fetal_Kidney	HUVEC_Umbilical_Vein_Endothelial_Cells
iPS_15b_Cell_Line	GM12878_Lymphoblastoid
Fetal_Heart	iPS_20b_Cell_Line
HUES48_Cell_Line	HeLa_S3_Cervical_Carcinoma
iPS_20b_Cell_Line	NH_A_Astrocytes
Fetal_Brain_Male	HUES64_Cell_Line
NHDF_Ad_Adult_Dermal_Fibroblasts	HUES48_Cell_Line
iPS_18_Cell_Line	HMEC_Mammary_Epithelial
ES_I3_Cell_Line	iPS_18_Cell_Line
Fetal_Lung	A549_EtOH_0.02pct_Lung_Carcinoma
Gastric	CD4pp_CD25__Th_Primary_Cells
ES_WA7_Cell_Line	HUES6_Cell_Line
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	ES_I3_Cell_Line
Pancreatic_Islets	Dnd41_TCell_Leukemia
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
H9_Cell_Line	CD8_Memory_Primary_Cells
Pancreas	HepG2_Hepatocellular_Carcinoma
NHLF_Lung_Fibroblasts	K562_Leukemia
Small_Intestine	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Colon_Smooth_Muscle	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Brain_Angular_Gyrus	NHDF_Ad_Adult_Dermal_Fibroblasts
HUES6_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Duodenum_Smooth_Muscle	Breast_Myoepithelial_Cells
Brain_Substantia_Nigra	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
iPS_DF_6.9_Cell_Line	iPS_15b_Cell_Line
Aorta	Muscle_Satellite_Cultured_Cells
Breast_vHMEC	H1_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Osteoblasts
Brain_Anterior_Caudate	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Ovary	Fetal_Lung
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Psoas_Muscle
Psoas_Muscle	CD3_Primary_Cells_Cord_BI
Brain_Inferior_Temporal_Lobe	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD8_Memory_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Rectal_Smooth_Muscle	CD4_Memory_Primary_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Sigmoid_Colon
Right_Atrium	Duodenum_Mucosa
Osteoblasts	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Intestine_Small	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
HSMM_Skeletal_Muscle_Myoblasts	4star
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Adult_Liver
HeLa_S3_Cervical_Carcinoma	NHEK_Epidermal_Keratinocytes
Fetal_Stomach	NHLF_Lung_Fibroblasts
Fetal_Intestine_Large	Fetal_Kidney
Fetal_Brain_Female	H9_Derived_Neuron_Cultured_Cells
Brain_Cingulate_Gyrus	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Rectal_Mucosa.Donor_29	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Brain_Mid_Frontal_Lobe	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD34_Cultured_Cells
K562_Leukemia	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD4_Naive_Primary_Cells	H9_Cell_Line
CD4_Memory_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
Brain_Hippocampus_Middle	Small_Intestine
H9_Derived_Neuronal_Progenitor_Cultured_Cells	CD34_Primary_Cells
NH_A_Astrocytes	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Brain_Male
H1_Cell_Line	CD4_Naive_Primary_Cells
CD34_Primary_Cells	CD8_Naive_Primary_Cells
Thymus	Duodenum_Smooth_Muscle
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Mobilized_CD34_Primary_Cells_Male
Duodenum_Mucosa	Fetal_Heart
CD3_Primary_Cells_Cord_BI	Mobilized_CD34_Primary_Cells_Female
GM12878_Lymphoblastoid	Brain_Germinal_Matrix
Sigmoid_Colon	iPS_DF_6.9_Cell_Line
HepG2_Hepatocellular_Carcinoma	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD19_Primary_Cells_Cord_BI	Fetal_Brain_Female
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Rectal_Mucosa.Donor_29
Muscle_Satellite_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
Rectal_Mucosa.Donor_31	Neurosphere_Cultured_Cells_Cortex_Derived
Stomach_Mucosa	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Brain_Hippocampus_Middle
IMR90_Cell_Line	Brain_Angular_Gyrus
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Rectal_Mucosa.Donor_31
Neurosphere_Cultured_Cells_Cortex_Derived	Colon_Smooth_Muscle
Stomach_Smooth_Muscle	Brain_Inferior_Temporal_Lobe
Brain_Germinal_Matrix	Skeletal_Muscle_Female
4star	Brain_Anterior_Caudate
Adult_Liver	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
NHEK_Epidermal_Keratinocytes	Brain_Mid_Frontal_Lobe
