(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Genic_enhancers	Weak_transcription
Enhancers	Heterochromatin
Heterochromatin	Strong_transcription
Transcr_at_gene_5_and_3	Active_TSS
Repressed_PolyComb	Genic_enhancers
Strong_transcription	Transcr_at_gene_5_and_3
Active_TSS	Flanking_Active_TSS
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Weak_transcription	Bivalent_Poised_TSS
Bivalent_Enhancer	Enhancers
Bivalent_Poised_TSS	Bivalent_Enhancer
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
