(New) Chromatin State	(Old) Chromatin State
Active_TSS	Flanking_Active_TSS
Repressed_PolyComb	Active_TSS
Genic_enhancers	Bivalent_Poised_TSS
Heterochromatin	Flanking_Bivalent_TSS_Enh
Strong_transcription	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Bivalent_Enhancer
Bivalent_Poised_TSS	Enhancers
Enhancers	Repressed_PolyComb
Transcr_at_gene_5_and_3	Genic_enhancers
Weak_transcription	Weak_Repressed_PolyComb
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
