(New) Cell Type	(Old) Cell Type
Duodenum_Smooth_Muscle	Duodenum_Smooth_Muscle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Colon_Smooth_Muscle
Stomach_Smooth_Muscle	Stomach_Smooth_Muscle
Brain_Inferior_Temporal_Lobe	Ovary
Rectal_Mucosa.Donor_29	Spleen
Brain_Cingulate_Gyrus	Colonic_Mucosa
Brain_Substantia_Nigra	Rectal_Smooth_Muscle
Colon_Smooth_Muscle	Esophagus
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
GM12878_Lymphoblastoid	Brain_Hippocampus_Middle
Brain_Hippocampus_Middle	Psoas_Muscle
NH_A_Astrocytes	Placenta_Amnion
Brain_Anterior_Caudate	Brain_Substantia_Nigra
CD4_Memory_Primary_Cells	Adipose_Nuclei
Small_Intestine	Left_Ventricle
Brain_Mid_Frontal_Lobe	Right_Ventricle
Brain_Germinal_Matrix	Brain_Anterior_Caudate
Rectal_Mucosa.Donor_31	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Rectal_Mucosa.Donor_29
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
iPS_DF_19.11_Cell_Line	Adult_Liver
Ovary	Mobilized_CD34_Primary_Cells_Female
Esophagus	CD4pp_CD25__Th_Primary_Cells
Osteoblasts	Brain_Mid_Frontal_Lobe
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Duodenum_Mucosa	Brain_Angular_Gyrus
Gastric	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Thymus	CD4_Memory_Primary_Cells
Rectal_Smooth_Muscle	Duodenum_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD4_Naive_Primary_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Mobilized_CD34_Primary_Cells_Male
CD19_Primary_Cells_Cord_BI	Lung
CD34_Primary_Cells	Brain_Inferior_Temporal_Lobe
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Angular_Gyrus	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Fetal_Intestine_Small
NHEK_Epidermal_Keratinocytes	CD8_Memory_Primary_Cells
Right_Ventricle	Fetal_Intestine_Large
H1_Derived_Mesenchymal_Stem_Cells	CD34_Primary_Cells
Left_Ventricle	Brain_Cingulate_Gyrus
Muscle_Satellite_Cultured_Cells	Skeletal_Muscle_Female
CD15_Primary_Cells	iPS_DF_19.11_Cell_Line
CD4_Naive_Primary_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Fetal_Intestine_Large	Rectal_Mucosa.Donor_31
Right_Atrium	Stomach_Mucosa
Peripheral_Blood_Mononuclear_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
H1_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Monocytes_CD14pp_RO01746	CD8_Naive_Primary_Cells
Lung	HMEC_Mammary_Epithelial
iPS_DF_6.9_Cell_Line	H9_Cell_Line
NHLF_Lung_Fibroblasts	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Placenta_Amnion	Sigmoid_Colon
Adult_Liver	Skeletal_Muscle_Male
IMR90_Cell_Line	Breast_Myoepithelial_Cells
Adipose_Nuclei	iPS_DF_6.9_Cell_Line
CD8_Naive_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
CD8_Memory_Primary_Cells	CD34_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Pancreas	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Fetal_Brain_Female	4star
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD19_Primary_Cells_Peripheral_UW
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Psoas_Muscle	CD3_Primary_Cells_Cord_BI
HUVEC_Umbilical_Vein_Endothelial_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Spleen	Fetal_Heart
CD3_Primary_Cells_Cord_BI	Brain_Germinal_Matrix
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	NH_A_Astrocytes
Colonic_Mucosa	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
4star	H1_Cell_Line
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Stomach
Skeletal_Muscle_Female	H1_Derived_Mesenchymal_Stem_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Muscle_Leg
Sigmoid_Colon	HUES6_Cell_Line
Fetal_Intestine_Small	ES_WA7_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Brain_Female
HSMM_Skeletal_Muscle_Myoblasts	Small_Intestine
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Thymus
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	iPS_15b_Cell_Line
Fetal_Placenta	ES_I3_Cell_Line
Fetal_Lung	A549_EtOH_0.02pct_Lung_Carcinoma
Skeletal_Muscle_Male	NHEK_Epidermal_Keratinocytes
Aorta	HSMM_Skeletal_Muscle_Myoblasts
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD56_Primary_Cells
Stomach_Mucosa	Right_Atrium
CD34_Cultured_Cells	HUES48_Cell_Line
Breast_vHMEC	Fetal_Adrenal_Gland
K562_Leukemia	Fetal_Placenta
HMEC_Mammary_Epithelial	HUES64_Cell_Line
Breast_Myoepithelial_Cells	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Fetal_Heart	NHLF_Lung_Fibroblasts
CD56_Primary_Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Fetal_Lung
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	iPS_18_Cell_Line
H9_Derived_Neuron_Cultured_Cells	Fetal_Thymus
HepG2_Hepatocellular_Carcinoma	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	H9_Derived_Neuron_Cultured_Cells
HUES6_Cell_Line	CD19_Primary_Cells_Cord_BI
Mobilized_CD34_Primary_Cells_Male	Gastric
Fetal_Brain_Male	iPS_20b_Cell_Line
Fetal_Muscle_Trunk	HUVEC_Umbilical_Vein_Endothelial_Cells
Fetal_Stomach	H9_Derived_Neuronal_Progenitor_Cultured_Cells
ES_WA7_Cell_Line	Fetal_Brain_Male
NHDF_Ad_Adult_Dermal_Fibroblasts	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Thymus	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Muscle_Satellite_Cultured_Cells
H9_Cell_Line	Fetal_Muscle_Trunk
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Aorta
HeLa_S3_Cervical_Carcinoma	GM12878_Lymphoblastoid
CD14_Primary_Cells	IMR90_Cell_Line
Dnd41_TCell_Leukemia	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Mobilized_CD34_Primary_Cells_Female	CD3_Primary_Cells_Peripheral_UW
CD19_Primary_Cells_Peripheral_UW	NHDF_Ad_Adult_Dermal_Fibroblasts
CD3_Primary_Cells_Peripheral_UW	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD4pp_CD25__Th_Primary_Cells	Breast_vHMEC
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Osteoblasts
iPS_15b_Cell_Line	Fetal_Kidney
Fetal_Adrenal_Gland	CD15_Primary_Cells
Fetal_Muscle_Leg	Monocytes_CD14pp_RO01746
Fetal_Kidney	CD14_Primary_Cells
ES_I3_Cell_Line	Pancreatic_Islets
iPS_20b_Cell_Line	HepG2_Hepatocellular_Carcinoma
iPS_18_Cell_Line	K562_Leukemia
HUES48_Cell_Line	Dnd41_TCell_Leukemia
HUES64_Cell_Line	HeLa_S3_Cervical_Carcinoma
Pancreatic_Islets	Pancreas
