(New) Chromatin State	(Old) Chromatin State
Flanking_Bivalent_TSS_Enh	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Active_TSS
Bivalent_Enhancer	Genic_enhancers
Active_TSS	Flanking_Bivalent_TSS_Enh
Flanking_Active_TSS	Strong_transcription
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Enhancers
ZNF_genes_and_repeats	Bivalent_Enhancer
Repressed_PolyComb	Weak_transcription
Heterochromatin	ZNF_genes_and_repeats
Strong_transcription	Repressed_PolyComb
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
