(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Active_TSS
Genic_enhancers	Flanking_Active_TSS
Enhancers	Enhancers
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Repressed_PolyComb	Transcr_at_gene_5_and_3
Active_TSS	Bivalent_Enhancer
Heterochromatin	Weak_transcription
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Repressed_PolyComb
Strong_transcription	Weak_Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
