(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Bivalent_Enhancer	Enhancers
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Genic_enhancers	Transcr_at_gene_5_and_3
Enhancers	Bivalent_Enhancer
Active_TSS	Repressed_PolyComb
ZNF_genes_and_repeats	Genic_enhancers
Repressed_PolyComb	ZNF_genes_and_repeats
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Weak_transcription
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
