(New) Cell Type	(Old) Cell Type
Aorta	Aorta
Adipose_Nuclei	Ovary
CD34_Cultured_Cells	Psoas_Muscle
Brain_Germinal_Matrix	Esophagus
Stomach_Smooth_Muscle	Right_Ventricle
Fetal_Brain_Female	Lung
CD34_Primary_Cells	Left_Ventricle
CD4pp_CD25__Th_Primary_Cells	Spleen
CD3_Primary_Cells_Peripheral_UW	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Brain_Substantia_Nigra
NHLF_Lung_Fibroblasts	Brain_Anterior_Caudate
Left_Ventricle	Colon_Smooth_Muscle
Fetal_Adrenal_Gland	Brain_Angular_Gyrus
Rectal_Mucosa.Donor_31	Brain_Mid_Frontal_Lobe
Spleen	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
iPS_15b_Cell_Line	Adult_Liver
Duodenum_Mucosa	Brain_Inferior_Temporal_Lobe
Pancreas	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	iPS_DF_6.9_Cell_Line
Brain_Mid_Frontal_Lobe	Placenta_Amnion
Lung	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Brain_Hippocampus_Middle
CD19_Primary_Cells_Cord_BI	Brain_Cingulate_Gyrus
Skeletal_Muscle_Female	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Rectal_Smooth_Muscle
HepG2_Hepatocellular_Carcinoma	CD4_Naive_Primary_Cells
Fetal_Brain_Male	CD4_Memory_Primary_Cells
Thymus	iPS_DF_19.11_Cell_Line
Brain_Hippocampus_Middle	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Duodenum_Smooth_Muscle
Gastric	H1_Derived_Mesenchymal_Stem_Cells
H1_Cell_Line	Sigmoid_Colon
Fetal_Muscle_Trunk	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Rectal_Mucosa.Donor_29	HMEC_Mammary_Epithelial
Peripheral_Blood_Mononuclear_Primary_Cells	H9_Cell_Line
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Colonic_Mucosa
Esophagus	Adipose_Nuclei
Right_Ventricle	4star
Sigmoid_Colon	CD8_Naive_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Fetal_Intestine_Large	NH_A_Astrocytes
4star	Breast_Myoepithelial_Cells
Brain_Anterior_Caudate	CD34_Primary_Cells
Rectal_Smooth_Muscle	CD8_Memory_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	Rectal_Mucosa.Donor_29
H9_Derived_Neuron_Cultured_Cells	Small_Intestine
Fetal_Placenta	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
Mobilized_CD34_Primary_Cells_Male	Rectal_Mucosa.Donor_31
IMR90_Cell_Line	CD4pp_CD25__Th_Primary_Cells
Fetal_Muscle_Leg	Brain_Germinal_Matrix
CD19_Primary_Cells_Peripheral_UW	Fetal_Heart
Brain_Cingulate_Gyrus	Fetal_Brain_Female
CD56_Primary_Cells	Duodenum_Mucosa
iPS_DF_19.11_Cell_Line	Right_Atrium
Colonic_Mucosa	CD3_Primary_Cells_Cord_BI
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Stomach_Smooth_Muscle
Duodenum_Smooth_Muscle	H1_Cell_Line
Skeletal_Muscle_Male	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Mobilized_CD34_Primary_Cells_Female	HSMM_Skeletal_Muscle_Myoblasts
Right_Atrium	Neurosphere_Cultured_Cells_Cortex_Derived
CD15_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Stomach_Mucosa	Peripheral_Blood_Mononuclear_Primary_Cells
Brain_Angular_Gyrus	HUES6_Cell_Line
Fetal_Thymus	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
HeLa_S3_Cervical_Carcinoma	NHEK_Epidermal_Keratinocytes
Brain_Inferior_Temporal_Lobe	Skeletal_Muscle_Female
Monocytes_CD14pp_RO01746	Pancreatic_Islets
