(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	Enhancers
Flanking_Active_TSS	Strong_transcription
Active_TSS	Weak_transcription
Repressed_PolyComb	Active_TSS
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Bivalent_Enhancer
Heterochromatin	Flanking_Bivalent_TSS_Enh
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Strong_transcription	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
