(New) Cell Type	(Old) Cell Type
Aorta	Aorta
ES_WA7_Cell_Line	Neurosphere_Cultured_Cells_Cortex_Derived
H1_Cell_Line	CD34_Primary_Cells
Psoas_Muscle	Right_Atrium
Fetal_Intestine_Large	CD4pp_CD25__Th_Primary_Cells
HUES48_Cell_Line	Adipose_Nuclei
Breast_vHMEC	HUVEC_Umbilical_Vein_Endothelial_Cells
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	CD19_Primary_Cells_Cord_BI
Colon_Smooth_Muscle	CD34_Cultured_Cells
iPS_15b_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Left_Ventricle	Mobilized_CD34_Primary_Cells_Female
Placenta_Amnion	Adult_Liver
Stomach_Mucosa	Skeletal_Muscle_Female
Fetal_Stomach	CD19_Primary_Cells_Peripheral_UW
HUES64_Cell_Line	Stomach_Smooth_Muscle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Kidney	Osteoblasts
Fetal_Intestine_Small	Fetal_Adrenal_Gland
Duodenum_Smooth_Muscle	CD14_Primary_Cells
Ovary	NH_A_Astrocytes
ES_I3_Cell_Line	Mobilized_CD34_Primary_Cells_Male
Peripheral_Blood_Mononuclear_Primary_Cells	Skeletal_Muscle_Male
Pancreatic_Islets	CD56_Primary_Cells
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Placenta_Amnion
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Fetal_Muscle_Leg
Small_Intestine	Rectal_Mucosa.Donor_31
CD3_Primary_Cells_Peripheral_UW	Fetal_Placenta
H9_Cell_Line	Duodenum_Mucosa
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD8_Naive_Primary_Cells
Adipose_Nuclei	Fetal_Stomach
Brain_Angular_Gyrus	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Right_Ventricle	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
iPS_DF_19.11_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
iPS_18_Cell_Line	Peripheral_Blood_Mononuclear_Primary_Cells
HUES6_Cell_Line	Small_Intestine
K562_Leukemia	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Breast_Myoepithelial_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Fetal_Muscle_Leg	Lung
Fetal_Adrenal_Gland	Muscle_Satellite_Cultured_Cells
NHLF_Lung_Fibroblasts	Dnd41_TCell_Leukemia
Duodenum_Mucosa	Fetal_Thymus
Fetal_Placenta	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Skeletal_Muscle_Female	HMEC_Mammary_Epithelial
HSMM_Skeletal_Muscle_Myoblasts	CD3_Primary_Cells_Peripheral_UW
Fetal_Thymus	Stomach_Mucosa
IMR90_Cell_Line	CD4_Memory_Primary_Cells
Brain_Cingulate_Gyrus	CD15_Primary_Cells
NHEK_Epidermal_Keratinocytes	Sigmoid_Colon
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Pancreas
Brain_Mid_Frontal_Lobe	Right_Ventricle
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Fetal_Muscle_Trunk
Thymus	H9_Derived_Neuron_Cultured_Cells
Rectal_Mucosa.Donor_31	Breast_vHMEC
Skeletal_Muscle_Male	Left_Ventricle
Brain_Substantia_Nigra	Fetal_Lung
Sigmoid_Colon	Esophagus
Rectal_Smooth_Muscle	Colon_Smooth_Muscle
Esophagus	Fetal_Heart
iPS_DF_6.9_Cell_Line	Brain_Hippocampus_Middle
NHDF_Ad_Adult_Dermal_Fibroblasts	Psoas_Muscle
HMEC_Mammary_Epithelial	CD4_Naive_Primary_Cells
Brain_Hippocampus_Middle	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
CD34_Cultured_Cells	iPS_DF_19.11_Cell_Line
Fetal_Muscle_Trunk	Colonic_Mucosa
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Brain_Germinal_Matrix
4star	Fetal_Intestine_Small
Lung	CD8_Memory_Primary_Cells
Brain_Inferior_Temporal_Lobe	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Rectal_Mucosa.Donor_29	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	Ovary
Colonic_Mucosa	IMR90_Cell_Line
Stomach_Smooth_Muscle	NHLF_Lung_Fibroblasts
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Gastric
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD3_Primary_Cells_Cord_BI
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Thymus
Spleen	NHEK_Epidermal_Keratinocytes
CD8_Naive_Primary_Cells	Fetal_Intestine_Large
CD56_Primary_Cells	Rectal_Smooth_Muscle
iPS_20b_Cell_Line	Breast_Myoepithelial_Cells
HeLa_S3_Cervical_Carcinoma	Fetal_Brain_Male
A549_EtOH_0.02pct_Lung_Carcinoma	H1_Derived_Mesenchymal_Stem_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
Brain_Germinal_Matrix	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Monocytes_CD14pp_RO01746
Dnd41_TCell_Leukemia	4star
HepG2_Hepatocellular_Carcinoma	Spleen
Pancreas	Brain_Angular_Gyrus
CD19_Primary_Cells_Peripheral_UW	Brain_Substantia_Nigra
H9_Derived_Neuron_Cultured_Cells	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
CD8_Memory_Primary_Cells	Duodenum_Smooth_Muscle
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD14_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Gastric	Brain_Mid_Frontal_Lobe
NH_A_Astrocytes	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Fetal_Kidney
CD4pp_CD25__Th_Primary_Cells	Brain_Cingulate_Gyrus
Brain_Anterior_Caudate	Rectal_Mucosa.Donor_29
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Anterior_Caudate
CD4_Memory_Primary_Cells	Brain_Inferior_Temporal_Lobe
