(New) Cell Type	(Old) Cell Type
Rectal_Smooth_Muscle	Rectal_Smooth_Muscle
Stomach_Smooth_Muscle	Small_Intestine
Brain_Anterior_Caudate	Colon_Smooth_Muscle
Adipose_Nuclei	Sigmoid_Colon
Brain_Cingulate_Gyrus	Stomach_Mucosa
Skeletal_Muscle_Female	Pancreatic_Islets
Skeletal_Muscle_Male	Rectal_Mucosa.Donor_31
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Lung
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Colonic_Mucosa
Colonic_Mucosa	Brain_Angular_Gyrus
Gastric	Adipose_Nuclei
Fetal_Muscle_Leg	Aorta
Duodenum_Mucosa	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Fetal_Intestine_Large	Psoas_Muscle
Lung	Left_Ventricle
Esophagus	Duodenum_Smooth_Muscle
Fetal_Muscle_Trunk	Duodenum_Mucosa
4star	Ovary
Rectal_Mucosa.Donor_31	Rectal_Mucosa.Donor_29
Ovary	Brain_Mid_Frontal_Lobe
Brain_Hippocampus_Middle	Brain_Substantia_Nigra
HMEC_Mammary_Epithelial	Brain_Anterior_Caudate
iPS_15b_Cell_Line	Pancreas
Adult_Liver	Fetal_Kidney
Neurosphere_Cultured_Cells_Cortex_Derived	Stomach_Smooth_Muscle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Right_Ventricle
CD3_Primary_Cells_Peripheral_UW	iPS_DF_6.9_Cell_Line
Aorta	Fetal_Intestine_Large
Rectal_Mucosa.Donor_29	Fetal_Brain_Male
Fetal_Lung	Brain_Cingulate_Gyrus
HepG2_Hepatocellular_Carcinoma	Brain_Hippocampus_Middle
Mobilized_CD34_Primary_Cells_Female	Gastric
iPS_DF_6.9_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
H1_Derived_Mesenchymal_Stem_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Left_Ventricle	Placenta_Amnion
Colon_Smooth_Muscle	Brain_Inferior_Temporal_Lobe
Fetal_Thymus	CD8_Naive_Primary_Cells
CD34_Cultured_Cells	Esophagus
CD14_Primary_Cells	CD34_Primary_Cells
H9_Cell_Line	Mobilized_CD34_Primary_Cells_Female
Fetal_Brain_Female	Fetal_Adrenal_Gland
Pancreas	CD4_Memory_Primary_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Fetal_Placenta
Fetal_Placenta	Skeletal_Muscle_Female
Brain_Substantia_Nigra	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
CD4pp_CD25pp_CD127__Treg_Primary_Cells	4star
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Muscle_Trunk
Brain_Germinal_Matrix	Breast_vHMEC
Brain_Mid_Frontal_Lobe	Fetal_Lung
iPS_DF_19.11_Cell_Line	H9_Cell_Line
