(New) Cell Type	(Old) Cell Type
NHDF_Ad_Adult_Dermal_Fibroblasts	NHDF_Ad_Adult_Dermal_Fibroblasts
CD34_Primary_Cells	Small_Intestine
NH_A_Astrocytes	Fetal_Brain_Male
HMEC_Mammary_Epithelial	Fetal_Kidney
NHEK_Epidermal_Keratinocytes	Psoas_Muscle
HUVEC_Umbilical_Vein_Endothelial_Cells	Fetal_Heart
HSMM_Skeletal_Muscle_Myoblasts	Aorta
Duodenum_Mucosa	Pancreas
K562_Leukemia	Esophagus
CD8_Naive_Primary_Cells	Rectal_Smooth_Muscle
GM12878_Lymphoblastoid	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Monocytes_CD14pp_RO01746	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4_Naive_Primary_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Fetal_Lung	Brain_Angular_Gyrus
HeLa_S3_Cervical_Carcinoma	NHLF_Lung_Fibroblasts
Breast_vHMEC	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Muscle_Satellite_Cultured_Cells	Osteoblasts
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	NH_A_Astrocytes
H1_Derived_Mesenchymal_Stem_Cells	Muscle_Satellite_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Colon_Smooth_Muscle
Breast_Myoepithelial_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
iPS_20b_Cell_Line	Gastric
IMR90_Cell_Line	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD4_Memory_Primary_Cells	HSMM_Skeletal_Muscle_Myoblasts
CD15_Primary_Cells	Right_Ventricle
A549_EtOH_0.02pct_Lung_Carcinoma	HUES64_Cell_Line
Fetal_Brain_Female	Fetal_Muscle_Trunk
HUES6_Cell_Line	Adipose_Nuclei
Fetal_Muscle_Leg	IMR90_Cell_Line
Mobilized_CD34_Primary_Cells_Male	H1_Derived_Neuronal_Progenitor_Cultured_Cells
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	HUVEC_Umbilical_Vein_Endothelial_Cells
HUES64_Cell_Line	Duodenum_Smooth_Muscle
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Placenta
Mobilized_CD34_Primary_Cells_Female	Fetal_Adrenal_Gland
Fetal_Adrenal_Gland	Brain_Substantia_Nigra
Adult_Liver	Ovary
iPS_15b_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
ES_I3_Cell_Line	CD8_Memory_Primary_Cells
H1_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HMEC_Mammary_Epithelial
CD19_Primary_Cells_Cord_BI	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Muscle_Leg
Fetal_Muscle_Trunk	Fetal_Lung
Adipose_Nuclei	CD14_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Rectal_Mucosa.Donor_29
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	HUES48_Cell_Line
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD4_Memory_Primary_Cells
Osteoblasts	iPS_20b_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	H9_Derived_Neuron_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Duodenum_Mucosa
HepG2_Hepatocellular_Carcinoma	H9_Derived_Neuronal_Progenitor_Cultured_Cells
CD14_Primary_Cells	iPS_18_Cell_Line
Colon_Smooth_Muscle	CD8_Naive_Primary_Cells
Brain_Anterior_Caudate	Rectal_Mucosa.Donor_31
Dnd41_TCell_Leukemia	Mobilized_CD34_Primary_Cells_Female
Neurosphere_Cultured_Cells_Cortex_Derived	Colonic_Mucosa
Left_Ventricle	CD15_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Skeletal_Muscle_Female
Fetal_Placenta	Monocytes_CD14pp_RO01746
Duodenum_Smooth_Muscle	Left_Ventricle
Brain_Hippocampus_Middle	HUES6_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Placenta_Amnion
CD34_Cultured_Cells	CD4_Naive_Primary_Cells
Skeletal_Muscle_Female	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	ES_WA7_Cell_Line
HUES48_Cell_Line	Fetal_Intestine_Large
Brain_Germinal_Matrix	Pancreatic_Islets
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Adult_Liver
iPS_18_Cell_Line	Breast_Myoepithelial_Cells
Fetal_Intestine_Small	CD4pp_CD25__Th_Primary_Cells
Brain_Substantia_Nigra	ES_I3_Cell_Line
CD3_Primary_Cells_Cord_BI	Brain_Mid_Frontal_Lobe
Brain_Inferior_Temporal_Lobe	Brain_Anterior_Caudate
CD56_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
CD8_Memory_Primary_Cells	GM12878_Lymphoblastoid
Skeletal_Muscle_Male	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
CD4pp_CD25__Th_Primary_Cells	CD56_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	HeLa_S3_Cervical_Carcinoma
Fetal_Intestine_Large	Sigmoid_Colon
Brain_Cingulate_Gyrus	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
Stomach_Smooth_Muscle	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Hippocampus_Middle
Sigmoid_Colon	Brain_Cingulate_Gyrus
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
NHLF_Lung_Fibroblasts	Brain_Inferior_Temporal_Lobe
4star	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
H9_Derived_Neuron_Cultured_Cells	Stomach_Mucosa
Placenta_Amnion	Stomach_Smooth_Muscle
CD3_Primary_Cells_Peripheral_UW	A549_EtOH_0.02pct_Lung_Carcinoma
Ovary	Breast_vHMEC
H9_Cell_Line	Mobilized_CD34_Primary_Cells_Male
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Skeletal_Muscle_Male
Fetal_Thymus	K562_Leukemia
Pancreatic_Islets	NHEK_Epidermal_Keratinocytes
Rectal_Mucosa.Donor_31	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	H1_Cell_Line
Brain_Angular_Gyrus	CD34_Primary_Cells
Fetal_Stomach	Fetal_Thymus
Rectal_Smooth_Muscle	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
Thymus	H9_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Dnd41_TCell_Leukemia
Rectal_Mucosa.Donor_29	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Fetal_Kidney	Brain_Germinal_Matrix
Fetal_Heart	CD34_Cultured_Cells
Peripheral_Blood_Mononuclear_Primary_Cells	Fetal_Brain_Female
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Spleen
Brain_Mid_Frontal_Lobe	iPS_DF_6.9_Cell_Line
iPS_DF_19.11_Cell_Line	Peripheral_Blood_Mononuclear_Primary_Cells
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
Lung	iPS_15b_Cell_Line
Spleen	Lung
Fetal_Brain_Male	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Neurosphere_Cultured_Cells_Cortex_Derived
Colonic_Mucosa	CD19_Primary_Cells_Peripheral_UW
iPS_DF_6.9_Cell_Line	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
Right_Ventricle	CD19_Primary_Cells_Cord_BI
Aorta	Thymus
Pancreas	CD3_Primary_Cells_Cord_BI
Psoas_Muscle	HepG2_Hepatocellular_Carcinoma
Stomach_Mucosa	H1_BMP4_Derived_Trophoblast_Cultured_Cells
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
Small_Intestine	4star
Esophagus	Fetal_Stomach
ES_WA7_Cell_Line	Fetal_Intestine_Small
Gastric	iPS_DF_19.11_Cell_Line
Right_Atrium	Right_Atrium
