(New) Cell Type	(Old) Cell Type
CD4_Naive_Primary_Cells	CD4_Naive_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	CD8_Memory_Primary_Cells
Fetal_Intestine_Large	CD4_Memory_Primary_Cells
CD4_Memory_Primary_Cells	CD8_Naive_Primary_Cells
CD56_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
Breast_Myoepithelial_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Fetal_Placenta	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
NHLF_Lung_Fibroblasts	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Fetal_Thymus	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Stomach_Mucosa	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Skeletal_Muscle_Female	CD56_Primary_Cells
Fetal_Stomach	CD19_Primary_Cells_Peripheral_UW
IMR90_Cell_Line	CD3_Primary_Cells_Cord_BI
Fetal_Adrenal_Gland	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Intestine_Small	Esophagus
Neurosphere_Cultured_Cells_Cortex_Derived	Spleen
CD8_Memory_Primary_Cells	Colon_Smooth_Muscle
Skeletal_Muscle_Male	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	iPS_DF_19.11_Cell_Line
CD15_Primary_Cells	Rectal_Smooth_Muscle
Stomach_Smooth_Muscle	CD34_Primary_Cells
Adipose_Nuclei	Thymus
4star	Fetal_Thymus
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	iPS_15b_Cell_Line
CD34_Cultured_Cells	H9_Cell_Line
Fetal_Muscle_Leg	Brain_Anterior_Caudate
Brain_Hippocampus_Middle	Psoas_Muscle
CD8_Naive_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Thymus	Rectal_Mucosa.Donor_29
Dnd41_TCell_Leukemia	Brain_Substantia_Nigra
Mobilized_CD34_Primary_Cells_Male	Brain_Angular_Gyrus
CD3_Primary_Cells_Peripheral_UW	Mobilized_CD34_Primary_Cells_Female
Brain_Cingulate_Gyrus	Duodenum_Smooth_Muscle
H1_Cell_Line	iPS_DF_6.9_Cell_Line
Brain_Anterior_Caudate	Placenta_Amnion
GM12878_Lymphoblastoid	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Mobilized_CD34_Primary_Cells_Female	CD3_Primary_Cells_Peripheral_UW
CD14_Primary_Cells	Sigmoid_Colon
Fetal_Muscle_Trunk	Duodenum_Mucosa
HMEC_Mammary_Epithelial	Colonic_Mucosa
NHEK_Epidermal_Keratinocytes	Stomach_Mucosa
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Adult_Liver
Esophagus	Rectal_Mucosa.Donor_31
iPS_DF_19.11_Cell_Line	HUES6_Cell_Line
Adult_Liver	CD19_Primary_Cells_Cord_BI
CD19_Primary_Cells_Peripheral_UW	Small_Intestine
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD15_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	4star
Duodenum_Mucosa	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Monocytes_CD14pp_RO01746	CD34_Cultured_Cells
CD19_Primary_Cells_Cord_BI	Brain_Hippocampus_Middle
Brain_Inferior_Temporal_Lobe	ES_I3_Cell_Line
Right_Atrium	Mobilized_CD34_Primary_Cells_Male
Brain_Germinal_Matrix	Ovary
Colon_Smooth_Muscle	GM12878_Lymphoblastoid
H1_BMP4_Derived_Trophoblast_Cultured_Cells	HUES64_Cell_Line
